

   Time         sum(rTop)     sum(rRoot)    sum(vTop)     sum(vRoot)     sum(vBot)    hTop       hRoot      hBot      A-level
    [T]           [L]           [L]           [L]           [L]            [L]        [L]         [L]       [L] 

   401.00000 -0.482318E+01  0.819388E+00 -0.482318E+01  0.819388E+00 -0.421890E+01   -526.622   -263.574   -105.729     401
   402.00000 -0.482318E+01  0.822920E+00 -0.482318E+01  0.822920E+00 -0.421930E+01   -572.714   -275.235   -106.103     402
   403.00000 -0.482318E+01  0.824736E+00 -0.482318E+01  0.824736E+00 -0.421968E+01   -613.039   -286.016   -106.478     403
   404.00000 -0.482318E+01  0.825640E+00 -0.482318E+01  0.825640E+00 -0.422007E+01   -645.164   -290.614   -106.854     404
   405.00000 -0.482318E+01  0.825640E+00 -0.482318E+01  0.825640E+00 -0.422044E+01   -662.187   -292.420   -107.233     405
   405.48200 -0.598523E+01  0.825640E+00 -0.598523E+01  0.825640E+00 -0.422063E+01    -11.028    -48.289   -107.415     406
   407.00000 -0.598523E+01  0.825837E+00 -0.598523E+01  0.825837E+00 -0.422119E+01    -31.494    -29.016   -107.606     407
   408.00000 -0.598523E+01  0.825917E+00 -0.598523E+01  0.825917E+00 -0.422182E+01    -35.402    -32.372    -85.408     408
   409.00000 -0.598523E+01  0.825917E+00 -0.598523E+01  0.825917E+00 -0.422603E+01    -38.147    -34.830    -53.646     409
   410.00000 -0.598523E+01  0.825917E+00 -0.598523E+01  0.825917E+00 -0.423839E+01    -40.393    -36.690    -43.519     410
   411.00000 -0.598523E+01  0.825917E+00 -0.598523E+01  0.825917E+00 -0.425748E+01    -42.268    -38.237    -39.949     411
   412.00000 -0.598523E+01  0.825917E+00 -0.598523E+01  0.825917E+00 -0.427907E+01    -43.768    -39.500    -38.854     412
   413.00000 -0.598523E+01  0.826404E+00 -0.598523E+01  0.826404E+00 -0.430126E+01    -45.102    -40.722    -38.373     413
   414.00000 -0.598523E+01  0.826802E+00 -0.598523E+01  0.826802E+00 -0.432333E+01    -46.306    -41.813    -38.456     414
   415.00000 -0.598523E+01  0.827592E+00 -0.598523E+01  0.827592E+00 -0.434488E+01    -47.361    -42.788    -38.753     415
   416.00000 -0.598523E+01  0.830003E+00 -0.598523E+01  0.830003E+00 -0.436578E+01    -48.386    -43.551    -39.198     416
   417.00000 -0.598523E+01  0.834616E+00 -0.598523E+01  0.834616E+00 -0.438592E+01    -49.555    -44.515    -39.720     417
   418.00000 -0.598523E+01  0.839647E+00 -0.598523E+01  0.839647E+00 -0.440524E+01    -50.892    -45.573    -40.298     418
   419.00000 -0.598523E+01  0.845615E+00 -0.598523E+01  0.845615E+00 -0.442369E+01    -52.168    -46.615    -40.912     419
   420.00000 -0.598523E+01  0.851814E+00 -0.598523E+01  0.851814E+00 -0.444122E+01    -53.504    -47.707    -41.551     420
   421.00000 -0.598523E+01  0.860548E+00 -0.598523E+01  0.860548E+00 -0.445783E+01    -54.768    -48.773    -42.204     421
   422.00000 -0.598523E+01  0.869701E+00 -0.598523E+01  0.869701E+00 -0.447350E+01    -56.337    -50.029    -42.871     422
   423.00000 -0.598523E+01  0.880411E+00 -0.598523E+01  0.880411E+00 -0.448821E+01    -57.803    -51.246    -43.546     423
   424.00000 -0.598523E+01  0.889564E+00 -0.598523E+01  0.889564E+00 -0.450195E+01    -59.470    -52.586    -44.228     424
   425.00000 -0.598523E+01  0.896794E+00 -0.598523E+01  0.896794E+00 -0.451472E+01    -60.825    -53.719    -44.909     425
   426.00000 -0.598523E+01  0.903136E+00 -0.598523E+01  0.903136E+00 -0.452654E+01    -62.055    -54.724    -45.583     426
   427.00000 -0.598523E+01  0.904714E+00 -0.598523E+01  0.904714E+00 -0.453743E+01    -63.119    -55.645    -46.242     427
   428.00000 -0.598523E+01  0.905692E+00 -0.598523E+01  0.905692E+00 -0.454742E+01    -63.230    -56.056    -46.875     428
   429.00000 -0.598523E+01  0.905692E+00 -0.598523E+01  0.905692E+00 -0.455655E+01    -63.437    -56.491    -47.484     429
   430.00000 -0.598523E+01  0.905692E+00 -0.598523E+01  0.905692E+00 -0.456533E+01    -63.444    -56.780    -48.263     430
   431.00000 -0.598523E+01  0.905692E+00 -0.598523E+01  0.905692E+00 -0.457379E+01    -63.567    -57.108    -48.942     431
   432.00000 -0.598523E+01  0.905692E+00 -0.598523E+01  0.905692E+00 -0.458196E+01    -63.718    -57.426    -49.589     432
   433.00000 -0.598523E+01  0.905692E+00 -0.598523E+01  0.905692E+00 -0.458987E+01    -63.916    -57.756    -50.186     433
   434.00000 -0.598523E+01  0.905692E+00 -0.598523E+01  0.905692E+00 -0.459753E+01    -64.140    -58.087    -50.749     434
   435.00000 -0.598523E+01  0.905692E+00 -0.598523E+01  0.905692E+00 -0.460495E+01    -64.389    -58.422    -51.279     435
   436.00000 -0.598523E+01  0.905692E+00 -0.598523E+01  0.905692E+00 -0.461215E+01    -64.654    -58.758    -51.782     436
   437.00000 -0.598523E+01  0.906210E+00 -0.598523E+01  0.906210E+00 -0.461913E+01    -64.933    -59.095    -52.259     437
   438.00000 -0.598523E+01  0.906892E+00 -0.598523E+01  0.906892E+00 -0.462592E+01    -65.332    -59.493    -52.715     438
   439.00000 -0.598523E+01  0.908014E+00 -0.598523E+01  0.908014E+00 -0.463250E+01    -65.748    -59.899    -53.153     439
   440.00000 -0.598523E+01  0.911181E+00 -0.598523E+01  0.911181E+00 -0.463890E+01    -66.259    -60.359    -53.576     440
   441.00000 -0.598523E+01  0.916807E+00 -0.598523E+01  0.916807E+00 -0.464512E+01    -67.193    -61.067    -53.988     441
   442.00000 -0.598523E+01  0.924746E+00 -0.598523E+01  0.924746E+00 -0.465115E+01    -68.571    -62.053    -54.396     442
   443.00000 -0.598523E+01  0.935092E+00 -0.598523E+01  0.935092E+00 -0.465700E+01    -70.356    -63.312    -54.808     443
   444.00000 -0.598523E+01  0.947374E+00 -0.598523E+01  0.947374E+00 -0.466266E+01    -72.570    -64.860    -55.231     444
   445.00000 -0.598523E+01  0.960749E+00 -0.598523E+01  0.960749E+00 -0.466813E+01    -75.101    -66.623    -55.672     445
   446.00000 -0.598523E+01  0.974813E+00 -0.598523E+01  0.974813E+00 -0.467339E+01    -78.214    -68.559    -56.135     446
   447.00000 -0.598523E+01  0.986406E+00 -0.598523E+01  0.986406E+00 -0.467843E+01    -82.012    -70.770    -56.623     447
   448.00000 -0.598523E+01  0.997139E+00 -0.598523E+01  0.997140E+00 -0.468324E+01    -84.867    -72.608    -57.133     448
   449.00000 -0.598523E+01  0.100498E+01 -0.598523E+01  0.100498E+01 -0.468781E+01    -87.597    -74.409    -57.663     449
   450.00000 -0.598523E+01  0.100965E+01 -0.598523E+01  0.100965E+01 -0.469214E+01    -89.216    -75.645    -58.208     450
   451.00000 -0.598523E+01  0.101144E+01 -0.598523E+01  0.101144E+01 -0.469622E+01    -89.885    -76.366    -58.764     451
   452.00000 -0.598523E+01  0.101144E+01 -0.598523E+01  0.101144E+01 -0.470005E+01    -89.597    -76.575    -59.325     452
   453.00000 -0.598523E+01  0.101144E+01 -0.598523E+01  0.101144E+01 -0.470362E+01    -88.796    -76.496    -59.901     453
   454.00000 -0.598523E+01  0.101144E+01 -0.598523E+01  0.101144E+01 -0.470709E+01    -88.076    -76.449    -60.653     454
   455.00000 -0.598523E+01  0.101152E+01 -0.598523E+01  0.101152E+01 -0.471045E+01    -87.390    -76.396    -61.330     455
   456.00000 -0.598523E+01  0.101152E+01 -0.598523E+01  0.101152E+01 -0.471373E+01    -86.834    -76.387    -61.977     456
   457.00000 -0.598523E+01  0.101176E+01 -0.598523E+01  0.101176E+01 -0.471692E+01    -86.321    -76.374    -62.583     457
   458.00000 -0.598523E+01  0.101183E+01 -0.598523E+01  0.101183E+01 -0.472003E+01    -85.975    -76.430    -63.158     458
   459.00000 -0.598523E+01  0.101183E+01 -0.598523E+01  0.101183E+01 -0.472306E+01    -85.620    -76.460    -63.703     459
   460.00000 -0.598523E+01  0.101183E+01 -0.598523E+01  0.101183E+01 -0.472603E+01    -85.316    -76.500    -64.222     460
   461.00000 -0.598523E+01  0.101295E+01 -0.598523E+01  0.101295E+01 -0.472892E+01    -85.058    -76.549    -64.715     461
   462.00000 -0.598523E+01  0.101353E+01 -0.598523E+01  0.101353E+01 -0.473175E+01    -85.234    -76.833    -65.186     462
   463.00000 -0.598523E+01  0.101449E+01 -0.598523E+01  0.101449E+01 -0.473452E+01    -85.186    -76.978    -65.636     463
   464.00000 -0.598523E+01  0.101739E+01 -0.598523E+01  0.101739E+01 -0.473723E+01    -85.371    -77.246    -66.068     464
   465.00000 -0.598523E+01  0.102285E+01 -0.598523E+01  0.102285E+01 -0.473988E+01    -86.193    -77.882    -66.485     465
   466.00000 -0.598523E+01  0.103099E+01 -0.598523E+01  0.103099E+01 -0.474247E+01    -87.818    -78.992    -66.890     466
   467.00000 -0.598523E+01  0.104152E+01 -0.598523E+01  0.104152E+01 -0.474501E+01    -90.276    -80.613    -67.288     467
   468.00000 -0.598523E+01  0.105440E+01 -0.598523E+01  0.105440E+01 -0.474749E+01    -93.461    -82.684    -67.687     468
   469.00000 -0.598523E+01  0.106852E+01 -0.598523E+01  0.106852E+01 -0.474992E+01    -97.789    -84.636    -68.091     469
   470.00000 -0.598523E+01  0.108301E+01 -0.598523E+01  0.108301E+01 -0.475229E+01   -103.954    -87.711    -68.507     470
   471.00000 -0.598523E+01  0.109345E+01 -0.598523E+01  0.109345E+01 -0.475460E+01   -110.187    -91.078    -68.939     471
   472.00000 -0.598523E+01  0.110228E+01 -0.598523E+01  0.110228E+01 -0.475685E+01   -114.327    -93.421    -69.387     472
   473.00000 -0.598523E+01  0.110670E+01 -0.598523E+01  0.110670E+01 -0.475903E+01   -118.038    -95.558    -69.852     473
   474.00000 -0.598523E+01  0.111060E+01 -0.598523E+01  0.111060E+01 -0.476115E+01   -119.145    -96.363    -70.329     474
   475.00000 -0.598523E+01  0.111172E+01 -0.598523E+01  0.111172E+01 -0.476320E+01   -120.445    -97.276    -70.815     475
   476.00000 -0.598523E+01  0.111227E+01 -0.598523E+01  0.111227E+01 -0.476518E+01   -119.794    -97.214    -71.306     476
   477.00000 -0.598523E+01  0.111308E+01 -0.598523E+01  0.111308E+01 -0.476709E+01   -119.223    -97.214    -71.796     477
   477.50000 -0.719067E+01  0.111308E+01 -0.719066E+01  0.111308E+01 -0.476803E+01    -10.838    -30.320    -72.041     478
   479.00000 -0.719067E+01  0.111490E+01 -0.719066E+01  0.111490E+01 -0.477321E+01    -30.038    -26.630    -47.141     479
   480.00000 -0.719067E+01  0.111787E+01 -0.719066E+01  0.111787E+01 -0.480992E+01    -33.855    -29.707    -31.584     480
   481.00000 -0.719067E+01  0.112012E+01 -0.719066E+01  0.112012E+01 -0.486777E+01    -36.525    -31.917    -29.508     481
   482.00000 -0.719067E+01  0.112197E+01 -0.719066E+01  0.112197E+01 -0.492654E+01    -38.519    -33.687    -29.827     482
   483.00000 -0.719067E+01  0.112399E+01 -0.719066E+01  0.112399E+01 -0.498116E+01    -40.324    -35.251    -30.730     483
   484.00000 -0.719067E+01  0.112494E+01 -0.719066E+01  0.112494E+01 -0.502998E+01    -41.826    -36.612    -31.781     484
   485.00000 -0.719067E+01  0.112737E+01 -0.719066E+01  0.112737E+01 -0.507424E+01    -43.118    -37.830    -32.810     485
   486.00000 -0.719067E+01  0.112871E+01 -0.719066E+01  0.112871E+01 -0.511411E+01    -44.419    -39.028    -33.812     486
   487.00000 -0.719067E+01  0.112994E+01 -0.719066E+01  0.112994E+01 -0.514983E+01    -45.483    -40.064    -34.757     487
   488.00000 -0.719067E+01  0.113164E+01 -0.719066E+01  0.113164E+01 -0.518168E+01    -46.492    -41.043    -35.640     488
   489.00000 -0.719067E+01  0.113483E+01 -0.719066E+01  0.113483E+01 -0.520998E+01    -47.450    -41.982    -36.454     489
   490.00000 -0.719067E+01  0.113847E+01 -0.719066E+01  0.113847E+01 -0.523504E+01    -48.519    -42.960    -37.200     490
   491.00000 -0.719067E+01  0.114287E+01 -0.719066E+01  0.114287E+01 -0.525763E+01    -49.610    -43.924    -37.985     491
   492.00000 -0.719067E+01  0.114877E+01 -0.719066E+01  0.114877E+01 -0.527898E+01    -50.757    -44.918    -38.861     492
   493.00000 -0.719067E+01  0.115854E+01 -0.719066E+01  0.115854E+01 -0.529915E+01    -52.022    -45.982    -39.681     493
   494.00000 -0.719067E+01  0.117079E+01 -0.719066E+01  0.117079E+01 -0.531816E+01    -53.704    -47.296    -40.505     494
   495.00000 -0.719067E+01  0.118016E+01 -0.719066E+01  0.118016E+01 -0.533601E+01    -55.553    -48.740    -41.324     495
   496.00000 -0.719067E+01  0.119185E+01 -0.719066E+01  0.119185E+01 -0.535271E+01    -56.892    -49.915    -42.138     496
   497.00000 -0.719067E+01  0.120133E+01 -0.719066E+01  0.120133E+01 -0.536826E+01    -58.619    -51.320    -42.945     497
   498.00000 -0.719067E+01  0.120620E+01 -0.719066E+01  0.120620E+01 -0.538269E+01    -59.830    -52.426    -43.739     498
   499.00000 -0.719067E+01  0.120853E+01 -0.719066E+01  0.120853E+01 -0.539603E+01    -60.525    -53.187    -44.506     499
   500.00000 -0.719067E+01  0.120979E+01 -0.719066E+01  0.120979E+01 -0.540834E+01    -60.920    -53.753    -45.236     500
   501.00000 -0.719067E+01  0.120979E+01 -0.719066E+01  0.120979E+01 -0.541968E+01    -61.188    -54.221    -45.922     501
   502.00000 -0.719067E+01  0.120979E+01 -0.719066E+01  0.120979E+01 -0.543012E+01    -61.295    -54.574    -46.561     502
   503.00000 -0.719067E+01  0.120979E+01 -0.719066E+01  0.120979E+01 -0.543972E+01    -61.484    -54.944    -47.154     503
   504.00000 -0.719067E+01  0.120979E+01 -0.719066E+01  0.120979E+01 -0.544870E+01    -61.692    -55.304    -47.796     504
   505.00000 -0.719067E+01  0.120979E+01 -0.719066E+01  0.120979E+01 -0.545738E+01    -61.939    -55.672    -48.472     505
   506.00000 -0.719067E+01  0.120982E+01 -0.719066E+01  0.120982E+01 -0.546578E+01    -62.208    -56.040    -49.080     506
   507.00000 -0.719067E+01  0.120982E+01 -0.719066E+01  0.120982E+01 -0.547392E+01    -62.505    -56.415    -49.653     507
   508.00000 -0.719067E+01  0.120982E+01 -0.719066E+01  0.120982E+01 -0.548183E+01    -62.808    -56.785    -50.189     508
   509.00000 -0.719067E+01  0.121039E+01 -0.719066E+01  0.121039E+01 -0.548951E+01    -63.124    -57.156    -50.698     509
   510.00000 -0.719067E+01  0.121094E+01 -0.719066E+01  0.121094E+01 -0.549698E+01    -63.557    -57.583    -51.182     510
   511.00000 -0.719067E+01  0.121160E+01 -0.719066E+01  0.121160E+01 -0.550424E+01    -63.966    -57.995    -51.647     511
   512.00000 -0.719067E+01  0.121271E+01 -0.719066E+01  0.121271E+01 -0.551130E+01    -64.404    -58.423    -52.095     512
   513.00000 -0.719067E+01  0.121470E+01 -0.719066E+01  0.121470E+01 -0.551816E+01    -64.922    -58.893    -52.530     513
   514.00000 -0.719067E+01  0.121740E+01 -0.719066E+01  0.121740E+01 -0.552484E+01    -65.595    -59.450    -52.954     514
   515.00000 -0.719067E+01  0.122238E+01 -0.719066E+01  0.122238E+01 -0.553133E+01    -66.372    -60.075    -53.372     515
   516.00000 -0.719067E+01  0.122702E+01 -0.719066E+01  0.122702E+01 -0.553764E+01    -67.585    -60.961    -53.789     516
   517.00000 -0.719067E+01  0.123055E+01 -0.719066E+01  0.123055E+01 -0.554375E+01    -68.605    -61.761    -54.209     517
   518.00000 -0.719067E+01  0.123584E+01 -0.719066E+01  0.123584E+01 -0.554968E+01    -69.411    -62.445    -54.630     518
   519.00000 -0.719067E+01  0.124250E+01 -0.719066E+01  0.124250E+01 -0.555542E+01    -70.592    -63.359    -55.057     519
   520.00000 -0.719067E+01  0.124794E+01 -0.719066E+01  0.124794E+01 -0.556097E+01    -71.939    -64.391    -55.490     520
   521.00000 -0.719067E+01  0.125070E+01 -0.719066E+01  0.125070E+01 -0.556632E+01    -72.973    -65.240    -55.930     521
   522.00000 -0.719067E+01  0.125116E+01 -0.719066E+01  0.125116E+01 -0.557147E+01    -73.470    -65.760    -56.372     522
   523.00000 -0.719067E+01  0.125116E+01 -0.719066E+01  0.125116E+01 -0.557642E+01    -73.535    -66.010    -56.812     523
   524.00000 -0.719067E+01  0.125116E+01 -0.719066E+01  0.125116E+01 -0.558118E+01    -73.555    -66.222    -57.245     524
   525.00000 -0.719067E+01  0.125116E+01 -0.719066E+01  0.125116E+01 -0.558575E+01    -73.567    -66.420    -57.666     525
   526.00000 -0.719067E+01  0.125116E+01 -0.719066E+01  0.125116E+01 -0.559015E+01    -73.606    -66.334    -58.074     526
   527.00000 -0.719067E+01  0.125116E+01 -0.719066E+01  0.125116E+01 -0.559436E+01    -73.665    -66.545    -58.466     527
   528.00000 -0.719067E+01  0.125116E+01 -0.719066E+01  0.125116E+01 -0.559841E+01    -73.747    -66.758    -58.845     528
   529.00000 -0.719067E+01  0.125177E+01 -0.719066E+01  0.125177E+01 -0.560229E+01    -73.845    -66.972    -59.209     529
   530.00000 -0.719067E+01  0.125218E+01 -0.719066E+01  0.125218E+01 -0.560602E+01    -74.092    -67.267    -59.563     530
   531.00000 -0.719067E+01  0.125285E+01 -0.719066E+01  0.125285E+01 -0.560959E+01    -74.274    -67.520    -59.915     531
   532.00000 -0.719067E+01  0.125333E+01 -0.719066E+01  0.125333E+01 -0.561309E+01    -74.549    -67.824    -60.366     532
   533.00000 -0.719067E+01  0.125457E+01 -0.719066E+01  0.125457E+01 -0.561654E+01    -74.759    -68.089    -60.774     533
   534.00000 -0.719067E+01  0.125535E+01 -0.719066E+01  0.125535E+01 -0.561992E+01    -75.162    -68.466    -61.168     534
   535.00000 -0.719067E+01  0.125612E+01 -0.719066E+01  0.125612E+01 -0.562326E+01    -75.414    -68.754    -61.544     535
   536.00000 -0.719067E+01  0.125739E+01 -0.719066E+01  0.125739E+01 -0.562655E+01    -75.715    -69.068    -61.909     536
   537.00000 -0.719067E+01  0.126020E+01 -0.719066E+01  0.126020E+01 -0.562978E+01    -76.119    -69.435    -62.264     537
   538.00000 -0.719067E+01  0.126684E+01 -0.719066E+01  0.126684E+01 -0.563297E+01    -76.913    -70.004    -62.613     538
   539.00000 -0.719067E+01  0.127763E+01 -0.719066E+01  0.127763E+01 -0.563611E+01    -78.757    -71.100    -62.964     539
   540.00000 -0.719067E+01  0.129064E+01 -0.719066E+01  0.129064E+01 -0.563920E+01    -81.798    -72.824    -63.327     540
   541.00000 -0.719067E+01  0.130506E+01 -0.719066E+01  0.130506E+01 -0.564224E+01    -85.431    -74.963    -63.713     541
   542.00000 -0.719067E+01  0.132035E+01 -0.719066E+01  0.132035E+01 -0.564522E+01    -89.460    -77.408    -64.128     542
   543.00000 -0.719067E+01  0.133604E+01 -0.719066E+01  0.133604E+01 -0.564813E+01    -93.731    -80.040    -64.577     543
   544.00000 -0.719067E+01  0.134165E+01 -0.719066E+01  0.134165E+01 -0.565098E+01    -98.831    -82.854    -65.061     544
   545.00000 -0.719067E+01  0.134581E+01 -0.719066E+01  0.134581E+01 -0.565376E+01   -100.174    -83.713    -65.570     545
   546.00000 -0.719067E+01  0.134778E+01 -0.719066E+01  0.134778E+01 -0.565646E+01   -101.282    -84.629    -66.096     546
   547.00000 -0.719067E+01  0.135030E+01 -0.719066E+01  0.135030E+01 -0.565909E+01   -101.129    -84.866    -66.629     547
   548.00000 -0.719067E+01  0.135090E+01 -0.719066E+01  0.135090E+01 -0.566165E+01   -101.408    -85.365    -67.162     548
   548.28700 -0.788258E+01  0.135107E+01 -0.788258E+01  0.135107E+01 -0.566238E+01    -11.661    -48.650    -67.315     549
   550.00000 -0.788258E+01  0.135107E+01 -0.788258E+01  0.135107E+01 -0.566665E+01    -34.244    -33.544    -67.254     550
   551.00000 -0.788258E+01  0.135177E+01 -0.788258E+01  0.135177E+01 -0.566999E+01    -37.769    -35.585    -59.438     551
   552.00000 -0.788258E+01  0.135177E+01 -0.788258E+01  0.135177E+01 -0.567692E+01    -40.305    -37.280    -50.541     552
   553.00000 -0.788258E+01  0.135177E+01 -0.788258E+01  0.135177E+01 -0.568808E+01    -42.389    -38.813    -45.315     553
   554.00000 -0.788258E+01  0.135351E+01 -0.788258E+01  0.135351E+01 -0.570394E+01    -44.082    -40.235    -43.061     554
   555.00000 -0.788258E+01  0.135351E+01 -0.788258E+01  0.135351E+01 -0.572127E+01    -45.685    -41.509    -41.845     555
   556.00000 -0.788258E+01  0.135382E+01 -0.788258E+01  0.135382E+01 -0.573926E+01    -46.900    -42.522    -41.332     556
   557.00000 -0.788258E+01  0.135623E+01 -0.788258E+01  0.135623E+01 -0.575736E+01    -48.046    -43.461    -41.208     557
   558.00000 -0.788258E+01  0.135725E+01 -0.788258E+01  0.135725E+01 -0.577526E+01    -49.323    -44.436    -41.339     558
   559.00000 -0.788258E+01  0.135906E+01 -0.788258E+01  0.135906E+01 -0.579272E+01    -50.340    -45.258    -41.619     559
   560.00000 -0.788258E+01  0.136285E+01 -0.788258E+01  0.136285E+01 -0.580965E+01    -51.420    -46.121    -41.997     560
   561.00000 -0.788258E+01  0.136961E+01 -0.788258E+01  0.136961E+01 -0.582593E+01    -52.620    -47.058    -42.442     561
   562.00000 -0.788258E+01  0.137949E+01 -0.788258E+01  0.137949E+01 -0.584151E+01    -54.080    -48.169    -42.942     562
   563.00000 -0.788258E+01  0.139268E+01 -0.788258E+01  0.139268E+01 -0.585630E+01    -55.787    -49.460    -43.491     563
   564.00000 -0.788258E+01  0.140648E+01 -0.788258E+01  0.140648E+01 -0.587025E+01    -57.779    -50.961    -44.088     564
   565.00000 -0.788258E+01  0.142318E+01 -0.788258E+01  0.142318E+01 -0.588330E+01    -59.688    -52.443    -44.723     565
   566.00000 -0.788258E+01  0.144056E+01 -0.788258E+01  0.144056E+01 -0.589539E+01    -62.231    -54.197    -45.394     566
   567.00000 -0.788258E+01  0.145407E+01 -0.788258E+01  0.145407E+01 -0.590649E+01    -65.084    -56.052    -46.091     567
   568.00000 -0.788258E+01  0.147029E+01 -0.788258E+01  0.147029E+01 -0.591658E+01    -67.134    -57.567    -46.803     568
   569.00000 -0.788258E+01  0.148401E+01 -0.788258E+01  0.148401E+01 -0.592568E+01    -69.877    -59.470    -47.547     569
   570.00000 -0.788258E+01  0.149547E+01 -0.788258E+01  0.149547E+01 -0.593434E+01    -71.881    -61.008    -48.544     570
   571.00000 -0.788258E+01  0.150323E+01 -0.788258E+01  0.150323E+01 -0.594257E+01    -73.607    -62.393    -49.460     571
   572.00000 -0.788258E+01  0.150728E+01 -0.788258E+01  0.150728E+01 -0.595040E+01    -74.526    -63.331    -50.364     572
   573.00000 -0.788258E+01  0.150728E+01 -0.788258E+01  0.150728E+01 -0.595784E+01    -74.803    -63.895    -51.217     573
   574.00000 -0.788258E+01  0.150728E+01 -0.788258E+01  0.150728E+01 -0.596493E+01    -74.297    -64.001    -52.024     574
   575.00000 -0.788258E+01  0.150768E+01 -0.788258E+01  0.150768E+01 -0.597168E+01    -73.966    -64.183    -52.779     575
   576.00000 -0.788258E+01  0.150924E+01 -0.788258E+01  0.150924E+01 -0.597811E+01    -73.686    -64.372    -53.485     576
   577.00000 -0.788258E+01  0.150958E+01 -0.788258E+01  0.150958E+01 -0.598425E+01    -73.748    -64.727    -54.147     577
   578.00000 -0.788258E+01  0.150958E+01 -0.788258E+01  0.150958E+01 -0.599012E+01    -73.550    -64.906    -54.767     578
   579.00000 -0.788258E+01  0.150958E+01 -0.788258E+01  0.150958E+01 -0.599572E+01    -73.432    -65.102    -55.350     579
   580.00000 -0.788258E+01  0.150958E+01 -0.788258E+01  0.150958E+01 -0.600108E+01    -73.326    -65.285    -55.897     580
   581.00000 -0.788258E+01  0.151074E+01 -0.788258E+01  0.151074E+01 -0.600621E+01    -73.275    -65.480    -56.412     581
   582.00000 -0.788258E+01  0.151203E+01 -0.788258E+01  0.151203E+01 -0.601113E+01    -73.500    -65.827    -56.899     582
   583.00000 -0.788258E+01  0.151383E+01 -0.788258E+01  0.151383E+01 -0.601584E+01    -73.725    -66.164    -57.362     583
   584.00000 -0.788258E+01  0.151762E+01 -0.788258E+01  0.151762E+01 -0.602035E+01    -74.108    -66.290    -57.805     584
   584.59400 -0.931464E+01  0.152170E+01 -0.931464E+01  0.152170E+01 -0.602299E+01    -10.621    -19.486    -58.066     585
   586.00000 -0.931464E+01  0.153760E+01 -0.931464E+01  0.153760E+01 -0.612021E+01    -28.705    -24.135    -22.649     586
   587.00000 -0.931464E+01  0.155261E+01 -0.931464E+01  0.155261E+01 -0.628587E+01    -32.659    -27.401    -23.386     587
   588.00000 -0.931464E+01  0.156794E+01 -0.931464E+01  0.156794E+01 -0.640921E+01    -35.594    -29.987    -25.289     588
   589.00000 -0.931464E+01  0.158416E+01 -0.931464E+01  0.158416E+01 -0.650829E+01    -38.062    -32.253    -27.137     589
   590.00000 -0.931464E+01  0.159695E+01 -0.931464E+01  0.159695E+01 -0.658089E+01    -40.324    -34.214    -28.718     590
   591.00000 -0.931464E+01  0.161601E+01 -0.931464E+01  0.161601E+01 -0.663740E+01    -42.225    -35.925    -29.985     591
   592.00000 -0.931464E+01  0.162982E+01 -0.931464E+01  0.162982E+01 -0.668709E+01    -44.526    -37.876    -31.618     592
   593.00000 -0.931464E+01  0.164048E+01 -0.931464E+01  0.164048E+01 -0.673054E+01    -46.118    -39.405    -32.983     593
   594.00000 -0.931464E+01  0.164670E+01 -0.931464E+01  0.164670E+01 -0.676828E+01    -47.538    -40.796    -34.292     594
   595.00000 -0.931464E+01  0.164998E+01 -0.931464E+01  0.164998E+01 -0.680105E+01    -48.556    -41.880    -35.433     595
   596.00000 -0.931464E+01  0.165338E+01 -0.931464E+01  0.165338E+01 -0.682936E+01    -49.410    -42.816    -36.454     596
   597.00000 -0.931464E+01  0.165503E+01 -0.931464E+01  0.165503E+01 -0.685386E+01    -50.293    -43.732    -37.345     597
   598.00000 -0.931464E+01  0.165503E+01 -0.931464E+01  0.165503E+01 -0.687597E+01    -50.974    -44.518    -38.331     598
   599.00000 -0.931464E+01  0.165503E+01 -0.931464E+01  0.165503E+01 -0.689672E+01    -51.522    -45.202    -39.257     599
   600.00000 -0.931464E+01  0.165503E+01 -0.931464E+01  0.165503E+01 -0.691628E+01    -52.103    -45.876    -40.104     600
   601.00000 -0.931464E+01  0.165503E+01 -0.931464E+01  0.165503E+01 -0.693473E+01    -52.680    -46.523    -40.888     601
   602.00000 -0.931464E+01  0.165503E+01 -0.931464E+01  0.165503E+01 -0.695215E+01    -53.261    -47.154    -41.617     602
   603.00000 -0.931464E+01  0.165503E+01 -0.931464E+01  0.165503E+01 -0.696861E+01    -53.835    -47.764    -42.300     603
   604.00000 -0.931464E+01  0.165503E+01 -0.931464E+01  0.165503E+01 -0.698416E+01    -54.401    -48.356    -42.944     604
   605.00000 -0.931464E+01  0.165593E+01 -0.931464E+01  0.165593E+01 -0.699886E+01    -54.956    -48.929    -43.554     605
   606.00000 -0.931464E+01  0.165684E+01 -0.931464E+01  0.165684E+01 -0.701273E+01    -55.611    -49.552    -44.134     606
   607.00000 -0.931464E+01  0.165822E+01 -0.931464E+01  0.165822E+01 -0.702581E+01    -56.222    -50.145    -44.690     607
   608.00000 -0.931464E+01  0.166212E+01 -0.931464E+01  0.166212E+01 -0.703815E+01    -56.886    -50.764    -45.224     608
   609.00000 -0.931464E+01  0.166894E+01 -0.931464E+01  0.166894E+01 -0.704974E+01    -57.828    -51.554    -45.744     609
   610.00000 -0.931464E+01  0.167922E+01 -0.931464E+01  0.167922E+01 -0.706061E+01    -59.040    -52.524    -46.261     610
