Datetime;T;RH
2016-07-02 04:00:00;15.07325;0.6065
2016-07-02 05:00:00;14.684750000000001;0.6215
2016-07-02 06:00:00;14.55875;0.6389999999999999
2016-07-02 07:00:00;17.24775;0.6265
2016-07-02 08:00:00;22.7235;0.52825
2016-07-02 09:00:00;27.151;0.40725
2016-07-02 10:00:00;27.825250000000004;0.32325000000000004
2016-07-02 11:00:00;28.798000000000002;0.318
2016-07-02 12:00:00;30.46375;0.26525
2016-07-02 13:00:00;31.79875;0.20799999999999996
2016-07-02 14:00:00;33.374;0.20075000000000004
2016-07-02 15:00:00;33.01775;0.215
2016-07-02 16:00:00;30.830499999999997;0.24424999999999997
2016-07-02 17:00:00;29.433749999999996;0.29100000000000004
2016-07-02 18:00:00;28.6425;0.32549999999999996
2016-07-02 19:00:00;27.55475;0.34850000000000003
2016-07-02 20:00:00;25.250500000000002;0.39675
2016-07-02 21:00:00;21.4155;0.529
2016-07-02 22:00:00;19.454499999999996;0.657
2016-07-02 23:00:00;18.26525;0.674
2016-07-03 00:00:00;18.98475;0.5655
2016-07-03 01:00:00;17.766;0.55425
2016-07-03 02:00:00;17.742250000000002;0.55825
2016-07-03 03:00:00;16.08725;0.60675
2016-07-03 04:00:00;15.734250000000001;0.612
2016-07-03 05:00:00;14.39725;0.6685
2016-07-03 06:00:00;17.027749999999997;0.593
2016-07-03 07:00:00;20.38275;0.4965
2016-07-03 08:00:00;23.439999999999998;0.49375
2016-07-03 09:00:00;26.96075;0.419
2016-07-03 10:00:00;28.524749999999997;0.36474999999999996
2016-07-03 11:00:00;30.29425;0.30375
2016-07-03 12:00:00;31.7465;0.26899999999999996
2016-07-03 13:00:00;32.8475;0.249
2016-07-03 14:00:00;34.35574999999999;0.23975000000000002
2016-07-03 15:00:00;35.12325;0.2175
2016-07-03 16:00:00;35.415000000000006;0.21675
2016-07-03 17:00:00;35.27575;0.223
2016-07-03 18:00:00;34.56675;0.22875
2016-07-03 19:00:00;31.306;0.29700000000000004
2016-07-03 20:00:00;27.335500000000003;0.39225
2016-07-03 21:00:00;25.054;0.45375
2016-07-03 22:00:00;22.856;0.50225
2016-07-03 23:00:00;22.016499999999997;0.46625
2016-07-04 00:00:00;21.6525;0.4315
2016-07-04 01:00:00;21.473000000000003;0.4597500000000001
2016-07-04 02:00:00;19.526;0.5802499999999999
2016-07-04 03:00:00;17.1355;0.66125
2016-07-04 04:00:00;17.83125;0.72
2016-07-04 05:00:00;17.558;0.7475
2016-07-04 06:00:00;17.84925;0.76425
2016-07-04 07:00:00;19.80525;0.7225
2016-07-04 08:00:00;21.8915;0.67025
2016-07-04 09:00:00;24.6065;0.59125
2016-07-04 10:00:00;26.4765;0.53675
2016-07-04 11:00:00;27.83825;0.49375
2016-07-04 12:00:00;29.152749999999997;0.46775
2016-07-04 13:00:00;30.874750000000002;0.39899999999999997
2016-07-04 14:00:00;32.71925;0.34450000000000003
2016-07-04 15:00:00;33.74575;0.3275
2016-07-04 16:00:00;33.358999999999995;0.3509999999999999
2016-07-04 17:00:00;32.8265;0.36875
2016-07-04 18:00:00;31.868000000000002;0.38025000000000003
2016-07-04 19:00:00;30.056;0.42774999999999996
2016-07-04 20:00:00;26.743;0.53125
2016-07-04 21:00:00;26.93;0.45875
2016-07-04 22:00:00;25.38825;0.39399999999999996
2016-07-04 23:00:00;21.921249999999997;0.5335
2016-07-05 00:00:00;21.4375;0.59375
2016-07-05 01:00:00;20.936999999999998;0.58625
2016-07-05 02:00:00;19.15675;0.6669999999999999
2016-07-05 03:00:00;19.74575;0.6472500000000001
2016-07-05 04:00:00;18.729;0.6632499999999999
2016-07-05 05:00:00;16.7905;0.7364999999999999
2016-07-05 06:00:00;16.70075;0.79975
2016-07-05 07:00:00;21.00475;0.7330000000000001
2016-07-05 08:00:00;26.04575;0.53025
2016-07-05 09:00:00;27.493;0.4897500000000001
2016-07-05 10:00:00;29.1985;0.45325000000000004
2016-07-05 11:00:00;31.136000000000003;0.415
2016-07-05 12:00:00;31.15475;0.446
2016-07-05 13:00:00;33.088499999999996;0.42424999999999996
2016-07-05 14:00:00;34.62;0.30774999999999997
2016-07-05 15:00:00;34.659499999999994;0.30625
2016-07-05 16:00:00;33.75;0.30175
2016-07-05 17:00:00;33.274;0.2925
2016-07-05 18:00:00;32.556000000000004;0.28975
2016-07-05 19:00:00;31.243750000000002;0.29100000000000004
2016-07-05 20:00:00;29.66525;0.32800000000000007
2016-07-05 21:00:00;28.0925;0.36200000000000004
2016-07-05 22:00:00;25.21725;0.42975
2016-07-05 23:00:00;24.158750000000005;0.469
2016-07-06 00:00:00;23.9355;0.4815
2016-07-06 01:00:00;23.3105;0.47700000000000004
2016-07-06 02:00:00;23.034;0.49
2016-07-06 03:00:00;22.39325;0.517
2016-07-06 04:00:00;22.291749999999997;0.53075
2016-07-06 05:00:00;20.978;0.5725
2016-07-06 06:00:00;20.0135;0.62225
2016-07-06 07:00:00;22.686999999999998;0.58425
2016-07-06 08:00:00;24.44225;0.57025
2016-07-06 09:00:00;25.794249999999998;0.547
2016-07-06 10:00:00;27.548500000000004;0.512
2016-07-06 11:00:00;28.793499999999998;0.50325
2016-07-06 12:00:00;29.4025;0.49
2016-07-06 13:00:00;30.198999999999998;0.46799999999999997
2016-07-06 14:00:00;30.055;0.43574999999999997
2016-07-06 15:00:00;31.183249999999997;0.4375
2016-07-06 16:00:00;32.1305;0.41924999999999996
2016-07-06 17:00:00;31.835749999999997;0.39875
2016-07-06 18:00:00;30.6415;0.4065
2016-07-06 19:00:00;29.11575;0.45300000000000007
2016-07-06 20:00:00;27.561249999999998;0.4997499999999999
2016-07-06 21:00:00;25.61725;0.5479999999999999
2016-07-06 22:00:00;24.01475;0.6190000000000001
2016-07-06 23:00:00;23.85825;0.6175
2016-07-07 00:00:00;23.7555;0.6409999999999999
2016-07-07 01:00:00;22.758750000000003;0.66
2016-07-07 02:00:00;20.57325;0.7327499999999999
2016-07-07 03:00:00;20.1505;0.7795000000000001
2016-07-07 04:00:00;20.94275;0.7589999999999999
2016-07-07 05:00:00;21.951;0.6494999999999999
2016-07-07 06:00:00;21.80175;0.65825
2016-07-07 07:00:00;22.496000000000002;0.677
2016-07-07 08:00:00;25.089499999999997;0.645
2016-07-07 09:00:00;26.69575;0.5954999999999999
2016-07-07 10:00:00;27.523999999999997;0.5585
2016-07-07 11:00:00;28.36925;0.53875
2016-07-07 12:00:00;29.58525;0.5117499999999999
2016-07-07 13:00:00;30.14325;0.51575
2016-07-07 14:00:00;28.915999999999997;0.51375
2016-07-07 15:00:00;29.89275;0.47550000000000003
2016-07-07 16:00:00;28.735500000000002;0.5085000000000001
2016-07-07 17:00:00;28.679499999999997;0.5165
2016-07-07 18:00:00;29.0475;0.515
2016-07-07 19:00:00;27.531000000000002;0.54225
2016-07-07 20:00:00;25.945999999999998;0.57775
2016-07-07 21:00:00;24.153250000000003;0.6195
2016-07-07 22:00:00;23.905499999999996;0.645
2016-07-07 23:00:00;23.412499999999998;0.627
2016-07-08 00:00:00;22.322;0.664
2016-07-08 01:00:00;21.30625;0.722
2016-07-08 02:00:00;20.311249999999998;0.77
2016-07-08 03:00:00;20.650499999999997;0.80125
2016-07-08 04:00:00;19.918499999999998;0.8072499999999999
2016-07-08 05:00:00;19.763749999999998;0.8375
2016-07-08 06:00:00;20.073249999999998;0.8414999999999999
2016-07-08 07:00:00;23.271250000000002;0.7605000000000001
2016-07-08 08:00:00;27.320999999999998;0.6267499999999999
2016-07-08 09:00:00;27.85075;0.58675
2016-07-08 10:00:00;29.2715;0.55575
2016-07-08 11:00:00;30.349749999999997;0.52375
2016-07-08 12:00:00;31.29325;0.4725
2016-07-08 13:00:00;32.285;0.43024999999999997
2016-07-08 14:00:00;32.78274999999999;0.406
2016-07-08 15:00:00;32.03075;0.42450000000000004
2016-07-08 16:00:00;32.1375;0.42450000000000004
2016-07-08 17:00:00;32.8795;0.40775000000000006
2016-07-08 18:00:00;30.3055;0.46924999999999994
2016-07-08 19:00:00;29.609;0.4625
2016-07-08 20:00:00;28.51925;0.48025000000000007
2016-07-08 21:00:00;26.87925;0.5387500000000001
2016-07-08 22:00:00;25.6955;0.57175
2016-07-08 23:00:00;23.75525;0.625
2016-07-09 00:00:00;22.7165;0.64125
2016-07-09 01:00:00;21.992500000000003;0.66
2016-07-09 02:00:00;21.3005;0.6725
2016-07-09 03:00:00;20.924749999999996;0.6859999999999999
2016-07-09 04:00:00;20.40625;0.72
2016-07-09 05:00:00;20.674249999999997;0.7290000000000001
2016-07-09 06:00:00;20.6205;0.741
2016-07-09 07:00:00;20.811249999999998;0.74375
2016-07-09 08:00:00;20.6145;0.7447499999999999
2016-07-09 09:00:00;21.127;0.74125
2016-07-09 10:00:00;22.30375;0.7172499999999999
2016-07-09 11:00:00;23.052;0.6902499999999999
2016-07-09 12:00:00;23.190250000000002;0.6757500000000001
2016-07-09 13:00:00;23.76125;0.6622499999999999
2016-07-09 14:00:00;24.237000000000002;0.6275
2016-07-09 15:00:00;23.8335;0.6455
2016-07-09 16:00:00;23.304000000000002;0.669
2016-07-09 17:00:00;23.159999999999997;0.67425
2016-07-09 18:00:00;22.92625;0.67875
2016-07-09 19:00:00;22.22;0.69375
2016-07-09 20:00:00;21.526999999999997;0.72425
2016-07-09 21:00:00;20.36475;0.7767499999999999
2016-07-09 22:00:00;20.03125;0.7625
2016-07-09 23:00:00;19.49;0.76325
2016-07-10 00:00:00;19.4365;0.772
2016-07-10 01:00:00;19.0915;0.7965000000000001
2016-07-10 02:00:00;18.9605;0.83325
2016-07-10 03:00:00;19.00825;0.8375
2016-07-10 04:00:00;19.043999999999997;0.828
2016-07-10 05:00:00;18.4735;0.8295
2016-07-10 06:00:00;17.754;0.8704999999999999
2016-07-10 07:00:00;17.76;0.8859999999999999
2016-07-10 08:00:00;17.207;0.9002500000000001
2016-07-10 09:00:00;17.183;0.9127500000000001
2016-07-10 10:00:00;17.653000000000002;0.9177500000000001
2016-07-10 11:00:00;18.62775;0.91675
2016-07-10 12:00:00;19.57325;0.89775
2016-07-10 13:00:00;19.727999999999998;0.87125
2016-07-10 14:00:00;19.00275;0.8689999999999999
2016-07-10 15:00:00;18.4675;0.8965000000000001
2016-07-10 16:00:00;18.3365;0.9145
2016-07-10 17:00:00;18.43775;0.9195
2016-07-10 18:00:00;18.3425;0.9232499999999999
2016-07-10 19:00:00;18.07475;0.9317500000000001
2016-07-10 20:00:00;17.68275;0.93975
2016-07-10 21:00:00;17.653000000000002;0.9455
2016-07-10 22:00:00;17.70075;0.94875
2016-07-10 23:00:00;17.78975;0.9482499999999999
2016-07-11 00:00:00;17.94425;0.93475
2016-07-11 01:00:00;17.65875;0.9277500000000001
2016-07-11 02:00:00;17.71225;0.9257499999999999
2016-07-11 03:00:00;17.54;0.9165000000000001
2016-07-11 04:00:00;17.4925;0.9125
2016-07-11 05:00:00;16.89125;0.89625
2016-07-11 06:00:00;16.06975;0.9239999999999999
2016-07-11 07:00:00;16.45125;0.9345
2016-07-11 08:00:00;16.3145;0.9359999999999999
2016-07-11 09:00:00;16.558500000000002;0.9359999999999999
2016-07-11 10:00:00;17.10575;0.9225
2016-07-11 11:00:00;18.033250000000002;0.8852500000000001
2016-07-11 12:00:00;18.41375;0.833
2016-07-11 13:00:00;18.6575;0.8235000000000001
2016-07-11 14:00:00;18.972499999999997;0.8079999999999999
2016-07-11 15:00:00;19.58525;0.7707499999999999
2016-07-11 16:00:00;19.501749999999998;0.759
2016-07-11 17:00:00;19.085749999999997;0.80125
2016-07-11 18:00:00;18.948999999999998;0.83525
2016-07-11 19:00:00;18.841749999999998;0.85
2016-07-11 20:00:00;18.25925;0.8697499999999999
2016-07-11 21:00:00;17.973750000000003;0.8797499999999999
2016-07-11 22:00:00;17.27825;0.8715
2016-07-11 23:00:00;16.975;0.8875
2016-07-12 00:00:00;16.2185;0.8965000000000001
2016-07-12 01:00:00;15.425500000000001;0.8945000000000001
2016-07-12 02:00:00;14.7685;0.8932500000000002
2016-07-12 03:00:00;14.70275;0.8835
2016-07-12 04:00:00;14.445;0.8859999999999999
2016-07-12 05:00:00;14.097750000000001;0.88575
2016-07-12 06:00:00;14.63625;0.873
2016-07-12 07:00:00;17.688;0.8077500000000001
2016-07-12 08:00:00;21.319499999999998;0.7239999999999999
2016-07-12 09:00:00;25.561500000000002;0.6225
2016-07-12 10:00:00;27.88175;0.48975
2016-07-12 11:00:00;28.475250000000003;0.44400000000000006
2016-07-12 12:00:00;28.4005;0.40900000000000003
2016-07-12 13:00:00;28.462500000000002;0.405
2016-07-12 14:00:00;29.197000000000003;0.41850000000000004
2016-07-12 15:00:00;30.0195;0.38
2016-07-12 16:00:00;29.0595;0.40825
2016-07-12 17:00:00;28.537749999999996;0.44075
2016-07-12 18:00:00;27.586499999999997;0.46049999999999996
2016-07-12 19:00:00;25.91525;0.53975
2016-07-12 20:00:00;23.689;0.6519999999999999
2016-07-12 21:00:00;23.29375;0.60775
2016-07-12 22:00:00;20.5095;0.67925
2016-07-12 23:00:00;19.43075;0.78175
2016-07-13 00:00:00;19.038;0.80025
2016-07-13 01:00:00;18.42;0.8320000000000001
2016-07-13 02:00:00;17.62925;0.8375
2016-07-13 03:00:00;16.564;0.85575
2016-07-13 04:00:00;15.72975;0.88125
2016-07-13 05:00:00;15.127250000000002;0.91175
2016-07-13 06:00:00;14.947750000000001;0.93325
2016-07-13 07:00:00;15.24025;0.94125
2016-07-13 08:00:00;15.706;0.9467500000000001
2016-07-13 09:00:00;16.51025;0.9392499999999999
2016-07-13 10:00:00;19.282;0.8454999999999999
2016-07-13 11:00:00;21.43775;0.70325
2016-07-13 12:00:00;24.30525;0.5792499999999999
2016-07-13 13:00:00;25.410000000000004;0.52
2016-07-13 14:00:00;24.94975;0.507
2016-07-13 15:00:00;24.721249999999998;0.49950000000000006
2016-07-13 16:00:00;25.10125;0.48474999999999996
2016-07-13 17:00:00;24.38175;0.52125
2016-07-13 18:00:00;24.141000000000002;0.5285
2016-07-13 19:00:00;23.617500000000003;0.57225
2016-07-13 20:00:00;21.241749999999996;0.649
2016-07-13 21:00:00;19.0025;0.7432500000000001
2016-07-13 22:00:00;17.1355;0.7889999999999999
2016-07-13 23:00:00;16.80225;0.79925
2016-07-14 00:00:00;16.969;0.7875
2016-07-14 01:00:00;17.13575;0.7569999999999999
2016-07-14 02:00:00;17.02825;0.76
2016-07-14 03:00:00;17.21875;0.73275
2016-07-14 04:00:00;16.093;0.75375
2016-07-14 05:00:00;18.79425;0.6247500000000001
2016-07-14 06:00:00;19.59125;0.5259999999999999
2016-07-14 07:00:00;19.28775;0.5705
2016-07-14 08:00:00;20.877;0.59325
2016-07-14 09:00:00;24.741;0.51175
2016-07-14 10:00:00;26.531000000000002;0.47
2016-07-14 11:00:00;27.499;0.397
2016-07-14 12:00:00;27.95;0.36800000000000005
2016-07-14 13:00:00;28.2765;0.33549999999999996
2016-07-14 14:00:00;28.62475;0.30824999999999997
2016-07-14 15:00:00;29.634;0.27625
2016-07-14 16:00:00;29.8655;0.24574999999999997
2016-07-14 17:00:00;29.81575;0.25475000000000003
2016-07-14 18:00:00;29.1965;0.26225000000000004
2016-07-14 19:00:00;26.741;0.37099999999999994
2016-07-14 20:00:00;21.585500000000003;0.562
2016-07-14 21:00:00;19.5555;0.64825
2016-07-14 22:00:00;18.241500000000002;0.63425
2016-07-14 23:00:00;17.129749999999998;0.66875
2016-07-15 00:00:00;15.836749999999999;0.6880000000000002
2016-07-15 01:00:00;14.6425;0.7652500000000001
2016-07-15 02:00:00;15.22225;0.76375
2016-07-15 03:00:00;16.027749999999997;0.7030000000000001
2016-07-15 04:00:00;15.675999999999998;0.69375
2016-07-15 05:00:00;14.57075;0.73075
2016-07-15 06:00:00;14.01925;0.78
2016-07-15 07:00:00;17.83675;0.742
2016-07-15 08:00:00;20.931;0.6227499999999999
2016-07-15 09:00:00;23.641750000000002;0.51725
2016-07-15 10:00:00;25.898249999999997;0.45474999999999993
2016-07-15 11:00:00;27.258999999999997;0.38875
2016-07-15 12:00:00;27.831500000000002;0.3825
2016-07-15 13:00:00;28.52425;0.36950000000000005
2016-07-15 14:00:00;28.9095;0.34224999999999994
2016-07-15 15:00:00;29.60875;0.32025
2016-07-15 16:00:00;29.81575;0.31825000000000003
2016-07-15 17:00:00;26.13375;0.35525
2016-07-15 18:00:00;20.72475;0.59775
2016-07-15 19:00:00;19.621249999999996;0.7120000000000001
2016-07-15 20:00:00;20.02525;0.67175
2016-07-15 21:00:00;18.64;0.71625
2016-07-15 22:00:00;16.79025;0.8007500000000001
2016-07-15 23:00:00;16.731;0.84
2016-07-16 00:00:00;15.759500000000003;0.8377500000000001
2016-07-16 01:00:00;15.657499999999999;0.84025
2016-07-16 02:00:00;14.65425;0.86875
2016-07-16 03:00:00;15.849250000000001;0.8802500000000001
2016-07-16 04:00:00;15.103;0.8917499999999999
2016-07-16 05:00:00;13.81;0.90275
2016-07-16 06:00:00;13.69525;0.9055
2016-07-16 07:00:00;16.95675;0.87225
2016-07-16 08:00:00;19.9665;0.76825
2016-07-16 09:00:00;22.501250000000002;0.6622499999999999
2016-07-16 10:00:00;24.24925;0.59
2016-07-16 11:00:00;24.99825;0.54975
2016-07-16 12:00:00;25.86575;0.49499999999999994
2016-07-16 13:00:00;26.65925;0.4655
2016-07-16 14:00:00;27.70925;0.39525
2016-07-16 15:00:00;28.598999999999997;0.36575
2016-07-16 16:00:00;29.365249999999996;0.327
2016-07-16 17:00:00;29.603499999999997;0.33
2016-07-16 18:00:00;29.116249999999997;0.34225
2016-07-16 19:00:00;26.15725;0.45475
2016-07-16 20:00:00;20.54525;0.6575
2016-07-16 21:00:00;17.985750000000003;0.759
2016-07-16 22:00:00;16.48075;0.8009999999999999
2016-07-16 23:00:00;16.415000000000003;0.7877500000000001
2016-07-17 00:00:00;15.968499999999999;0.74775
2016-07-17 01:00:00;15.485;0.7744999999999999
2016-07-17 02:00:00;14.816250000000002;0.8325
2016-07-17 03:00:00;14.21775;0.8647499999999999
2016-07-17 04:00:00;14.24775;0.888
2016-07-17 05:00:00;14.73225;0.8897499999999999
2016-07-17 06:00:00;15.83125;0.84125
2016-07-17 07:00:00;16.903250000000003;0.7425
2016-07-17 08:00:00;18.741;0.66175
2016-07-17 09:00:00;19.89425;0.5890000000000001
2016-07-17 10:00:00;19.823249999999998;0.5820000000000001
2016-07-17 11:00:00;20.2695;0.5792499999999999
2016-07-17 12:00:00;21.12125;0.54925
2016-07-17 13:00:00;23.0955;0.5309999999999999
2016-07-17 14:00:00;23.767;0.514
2016-07-17 15:00:00;23.59275;0.515
2016-07-17 16:00:00;24.026000000000003;0.50225
2016-07-17 17:00:00;23.8995;0.5085000000000001
2016-07-17 18:00:00;22.765249999999998;0.555
2016-07-17 19:00:00;21.56875;0.62775
2016-07-17 20:00:00;20.59075;0.6829999999999999
2016-07-17 21:00:00;19.69225;0.7070000000000001
2016-07-17 22:00:00;19.11525;0.6877500000000001
2016-07-17 23:00:00;18.110750000000003;0.74875
2016-07-18 00:00:00;17.55175;0.797
2016-07-18 01:00:00;16.9335;0.83375
2016-07-18 02:00:00;15.89075;0.87
2016-07-18 03:00:00;15.38975;0.8925
2016-07-18 04:00:00;15.497250000000001;0.91025
2016-07-18 05:00:00;15.46725;0.9244999999999999
2016-07-18 06:00:00;15.347999999999999;0.9345
2016-07-18 07:00:00;15.557;0.9405
2016-07-18 08:00:00;16.177;0.9420000000000001
2016-07-18 09:00:00;17.23675;0.9382499999999999
2016-07-18 10:00:00;19.63875;0.8935000000000001
2016-07-18 11:00:00;21.730999999999998;0.8029999999999999
2016-07-18 12:00:00;23.31025;0.70325
2016-07-18 13:00:00;24.207;0.667
2016-07-18 14:00:00;25.246499999999997;0.615
2016-07-18 15:00:00;26.019;0.5745
2016-07-18 16:00:00;26.4025;0.55625
2016-07-18 17:00:00;24.907999999999998;0.56175
2016-07-18 18:00:00;23.8155;0.57
2016-07-18 19:00:00;23.10775;0.59875
2016-07-18 20:00:00;19.990250000000003;0.6835
2016-07-18 21:00:00;17.509999999999998;0.7867500000000001
2016-07-18 22:00:00;16.6475;0.8415
2016-07-18 23:00:00;16.153;0.86275
2016-07-19 00:00:00;15.873;0.879
2016-07-19 01:00:00;15.574499999999999;0.8842500000000001
2016-07-19 02:00:00;15.0435;0.88425
2016-07-19 03:00:00;14.89375;0.8762500000000002
2016-07-19 04:00:00;13.89275;0.8719999999999999
2016-07-19 05:00:00;14.188;0.87175
2016-07-19 06:00:00;14.432500000000001;0.85275
2016-07-19 07:00:00;17.623;0.8079999999999999
2016-07-19 08:00:00;22.630000000000003;0.696
2016-07-19 09:00:00;25.53275;0.5990000000000001
2016-07-19 10:00:00;26.396250000000002;0.5397500000000001
2016-07-19 11:00:00;27.488249999999997;0.49849999999999994
2016-07-19 12:00:00;28.07875;0.45775
2016-07-19 13:00:00;29.115;0.391
2016-07-19 14:00:00;29.377499999999998;0.3815
2016-07-19 15:00:00;29.8665;0.38175
2016-07-19 16:00:00;29.871499999999997;0.347
2016-07-19 17:00:00;29.414749999999998;0.33375
2016-07-19 18:00:00;28.705;0.34099999999999997
2016-07-19 19:00:00;26.34425;0.3925
2016-07-19 20:00:00;22.80175;0.44525
2016-07-19 21:00:00;21.103499999999997;0.49575
2016-07-19 22:00:00;21.514999999999997;0.5379999999999999
2016-07-19 23:00:00;20.478;0.57275
2016-07-20 00:00:00;17.6285;0.6505000000000001
2016-07-20 01:00:00;15.7835;0.75275
2016-07-20 02:00:00;14.642;0.7929999999999999
2016-07-20 03:00:00;13.509250000000002;0.84675
2016-07-20 04:00:00;12.9735;0.86225
2016-07-20 05:00:00;12.213;0.88275
2016-07-20 06:00:00;13.44275;0.8902500000000001
2016-07-20 07:00:00;16.604;0.8377500000000001
2016-07-20 08:00:00;20.50175;0.703
2016-07-20 09:00:00;22.29825;0.6152500000000001
2016-07-20 10:00:00;24.316;0.5725
2016-07-20 11:00:00;25.592249999999996;0.54425
2016-07-20 12:00:00;26.99;0.51425
2016-07-20 13:00:00;28.601;0.44
2016-07-20 14:00:00;29.253999999999998;0.412
2016-07-20 15:00:00;29.743000000000002;0.42574999999999996
2016-07-20 16:00:00;28.493000000000002;0.44199999999999995
2016-07-20 17:00:00;29.152499999999996;0.42450000000000004
2016-07-20 18:00:00;29.128;0.39824999999999994
2016-07-20 19:00:00;26.12075;0.47575
2016-07-20 20:00:00;22.96425;0.55725
2016-07-20 21:00:00;19.56775;0.685
2016-07-20 22:00:00;20.43025;0.62725
2016-07-20 23:00:00;19.299750000000003;0.67125
2016-07-21 00:00:00;17.4805;0.76825
2016-07-21 01:00:00;18.723;0.7355000000000002
2016-07-21 02:00:00;19.27;0.655
2016-07-21 03:00:00;18.877499999999998;0.6509999999999999
2016-07-21 04:00:00;19.3115;0.6355
2016-07-21 05:00:00;18.877499999999998;0.64775
2016-07-21 06:00:00;18.59225;0.6882499999999999
2016-07-21 07:00:00;18.74675;0.73
2016-07-21 08:00:00;19.28775;0.71475
2016-07-21 09:00:00;18.9905;0.7325
2016-07-21 10:00:00;18.47925;0.7922499999999999
2016-07-21 11:00:00;18.865499999999997;0.8119999999999998
2016-07-21 12:00:00;19.025999999999996;0.8384999999999999
2016-07-21 13:00:00;19.43025;0.8369999999999999
2016-07-21 14:00:00;19.2345;0.8482500000000001
2016-07-21 15:00:00;18.372500000000002;0.8697499999999999
2016-07-21 16:00:00;18.52675;0.87575
2016-07-21 17:00:00;18.65775;0.8589999999999999
2016-07-21 18:00:00;19.026;0.8290000000000001
2016-07-21 19:00:00;19.50175;0.8122499999999999
2016-07-21 20:00:00;17.950000000000003;0.81875
2016-07-21 21:00:00;17.74225;0.861
2016-07-21 22:00:00;17.326;0.8710000000000001
2016-07-21 23:00:00;16.5285;0.87825
2016-07-22 00:00:00;16.71875;0.86425
2016-07-22 01:00:00;16.40325;0.852
2016-07-22 02:00:00;16.605999999999998;0.833
2016-07-22 03:00:00;15.974;0.8177500000000001
2016-07-22 04:00:00;14.9235;0.8485
2016-07-22 05:00:00;14.786250000000003;0.84625
2016-07-22 06:00:00;15.07325;0.825
2016-07-22 07:00:00;17.425749999999997;0.7877500000000001
2016-07-22 08:00:00;22.21425;0.68875
2016-07-22 09:00:00;25.776249999999997;0.58325
2016-07-22 10:00:00;27.27825;0.527
2016-07-22 11:00:00;27.678;0.4887499999999999
2016-07-22 12:00:00;28.03575;0.43125
2016-07-22 13:00:00;28.928250000000002;0.40575000000000006
2016-07-22 14:00:00;29.797;0.36
2016-07-22 15:00:00;30.9695;0.3345
2016-07-22 16:00:00;30.79075;0.33425000000000005
2016-07-22 17:00:00;29.623750000000005;0.389
2016-07-22 18:00:00;27.66075;0.41775
2016-07-22 19:00:00;25.987499999999997;0.485
2016-07-22 20:00:00;23.29625;0.59625
2016-07-22 21:00:00;20.406499999999998;0.7427499999999999
2016-07-22 22:00:00;20.793750000000003;0.6675
2016-07-22 23:00:00;18.84825;0.6775
2016-07-23 00:00:00;18.5745;0.6955
2016-07-23 01:00:00;18.58625;0.6735
2016-07-23 02:00:00;17.765500000000003;0.6685
2016-07-23 03:00:00;16.147;0.7490000000000001
2016-07-23 04:00:00;16.3735;0.7675
2016-07-23 05:00:00;16.43925;0.754
2016-07-23 06:00:00;16.6655;0.7547499999999999
2016-07-23 07:00:00;19.23475;0.746
2016-07-23 08:00:00;23.41925;0.66625
2016-07-23 09:00:00;25.320500000000003;0.607
2016-07-23 10:00:00;25.58625;0.58
2016-07-23 11:00:00;27.29975;0.5302500000000001
2016-07-23 12:00:00;27.499;0.47075
2016-07-23 13:00:00;29.3335;0.44325000000000003
2016-07-23 14:00:00;30.79;0.43200000000000005
2016-07-23 15:00:00;30.054499999999997;0.4462500000000001
2016-07-23 16:00:00;28.4935;0.4760000000000001
2016-07-23 17:00:00;27.875750000000004;0.46775000000000005
2016-07-23 18:00:00;26.256249999999998;0.5295
2016-07-23 19:00:00;25.2775;0.516
2016-07-23 20:00:00;23.93625;0.489
2016-07-23 21:00:00;21.748;0.5765
2016-07-23 22:00:00;20.13825;0.6607500000000001
2016-07-23 23:00:00;18.5505;0.7585000000000001
2016-07-24 00:00:00;17.843249999999998;0.83375
2016-07-24 01:00:00;17.49825;0.8732500000000001
2016-07-24 02:00:00;17.082;0.89975
2016-07-24 03:00:00;16.701;0.9155
2016-07-24 04:00:00;16.8975;0.92525
2016-07-24 05:00:00;16.99875;0.9322499999999999
2016-07-24 06:00:00;16.55825;0.93675
2016-07-24 07:00:00;16.576249999999998;0.9349999999999998
2016-07-24 08:00:00;17.219;0.9130000000000001
2016-07-24 09:00:00;17.284;0.8835
2016-07-24 10:00:00;18.235500000000002;0.868
2016-07-24 11:00:00;19.144999999999996;0.8222499999999999
2016-07-24 12:00:00;21.36025;0.77375
2016-07-24 13:00:00;21.8855;0.7489999999999999
2016-07-24 14:00:00;23.23975;0.68375
2016-07-24 15:00:00;23.52125;0.6595
2016-07-24 16:00:00;23.54475;0.65125
2016-07-24 17:00:00;23.538999999999998;0.6385
2016-07-24 18:00:00;22.477249999999998;0.6509999999999999
2016-07-24 19:00:00;21.306250000000006;0.7075
2016-07-24 20:00:00;19.3115;0.79175
2016-07-24 21:00:00;19.175;0.826
2016-07-24 22:00:00;18.58625;0.838
2016-07-24 23:00:00;18.77075;0.8582499999999998
2016-07-25 00:00:00;18.426000000000002;0.88375
2016-07-25 01:00:00;18.19975;0.90825
2016-07-25 02:00:00;17.67675;0.9207499999999998
2016-07-25 03:00:00;17.231;0.9282500000000001
2016-07-25 04:00:00;16.84425;0.9345
2016-07-25 05:00:00;16.86775;0.9375
2016-07-25 06:00:00;17.21875;0.9372499999999999
2016-07-25 07:00:00;17.766;0.91875
