  0.3379  -0.107E-02 -0.2970E+01  0.1278E-04  0.6781E+02  0.1831E+01    1.0000  0.0000E+00
  0.3379  -0.135E-02 -0.2869E+01  0.1558E-04  0.6779E+02  0.1831E+01    1.0000  0.0000E+00
  0.3379  -0.171E-02 -0.2768E+01  0.1901E-04  0.6778E+02  0.1831E+01    1.0000  0.7934E-32
  0.3379  -0.215E-02 -0.2667E+01  0.2318E-04  0.6775E+02  0.1831E+01    1.0000  0.7934E-32
  0.3379  -0.272E-02 -0.2566E+01  0.2828E-04  0.6773E+02  0.1831E+01    1.0000  0.7934E-32
  0.3379  -0.343E-02 -0.2465E+01  0.3449E-04  0.6770E+02  0.1831E+01    1.0000  0.7997E-31
  0.3379  -0.433E-02 -0.2364E+01  0.4207E-04  0.6766E+02  0.1830E+01    1.0000  0.3089E-30
  0.3379  -0.546E-02 -0.2263E+01  0.5131E-04  0.6761E+02  0.1830E+01    1.0000  0.1696E-29
  0.3379  -0.689E-02 -0.2162E+01  0.6258E-04  0.6755E+02  0.1830E+01    1.0000  0.8124E-29
  0.3379  -0.870E-02 -0.2061E+01  0.7633E-04  0.6748E+02  0.1829E+01    1.0000  0.3139E-28
  0.3379  -0.110E-01 -0.1960E+01  0.9310E-04  0.6739E+02  0.1829E+01    1.0000  0.1213E-27
  0.3379  -0.138E-01 -0.1859E+01  0.1136E-03  0.6729E+02  0.1828E+01    1.0000  0.5288E-27
  0.3379  -0.175E-01 -0.1758E+01  0.1385E-03  0.6716E+02  0.1827E+01    1.0000  0.2386E-26
  0.3379  -0.221E-01 -0.1657E+01  0.1689E-03  0.6700E+02  0.1826E+01    1.0000  0.9691E-26
  0.3379  -0.278E-01 -0.1556E+01  0.2060E-03  0.6681E+02  0.1825E+01    1.0000  0.4197E-25
  0.3379  -0.351E-01 -0.1455E+01  0.2513E-03  0.6658E+02  0.1823E+01    1.0000  0.1764E-24
  0.3379  -0.443E-01 -0.1354E+01  0.3065E-03  0.6630E+02  0.1821E+01    1.0000  0.7400E-24
  0.3379  -0.559E-01 -0.1253E+01  0.3738E-03  0.6595E+02  0.1819E+01    1.0000  0.3098E-23
  0.3379  -0.705E-01 -0.1152E+01  0.4559E-03  0.6553E+02  0.1816E+01    0.9999  0.1306E-22
  0.3379  -0.890E-01 -0.1051E+01  0.5560E-03  0.6502E+02  0.1813E+01    0.9999  0.5502E-22
  0.3379  -0.112E+00 -0.9495E+00  0.6780E-03  0.6441E+02  0.1809E+01    0.9998  0.2316E-21
  0.3378  -0.142E+00 -0.8485E+00  0.8268E-03  0.6365E+02  0.1804E+01    0.9997  0.9741E-21
  0.3378  -0.179E+00 -0.7475E+00  0.1008E-02  0.6274E+02  0.1798E+01    0.9996  0.4097E-20
  0.3378  -0.226E+00 -0.6465E+00  0.1229E-02  0.6164E+02  0.1790E+01    0.9994  0.1723E-19
  0.3377  -0.285E+00 -0.5455E+00  0.1497E-02  0.6031E+02  0.1780E+01    0.9991  0.7239E-19
  0.3375  -0.359E+00 -0.4444E+00  0.1823E-02  0.5870E+02  0.1769E+01    0.9986  0.3039E-18
  0.3374  -0.453E+00 -0.3434E+00  0.2218E-02  0.5677E+02  0.1754E+01    0.9978  0.1274E-17
  0.3371  -0.572E+00 -0.2424E+00  0.2695E-02  0.5447E+02  0.1736E+01    0.9967  0.5330E-17
  0.3366  -0.722E+00 -0.1414E+00  0.3269E-02  0.5172E+02  0.1714E+01    0.9949  0.2222E-16
  0.3359  -0.911E+00 -0.4040E-01  0.3952E-02  0.4848E+02  0.1686E+01    0.9921  0.9219E-16
  0.3349  -0.115E+01  0.6061E-01  0.4757E-02  0.4469E+02  0.1650E+01    0.9880  0.3795E-15
  0.3333  -0.145E+01  0.1616E+00  0.5685E-02  0.4034E+02  0.1606E+01    0.9817  0.1544E-14
  0.3310  -0.183E+01  0.2626E+00  0.6725E-02  0.3543E+02  0.1549E+01    0.9722  0.6174E-14
  0.3275  -0.231E+01  0.3636E+00  0.7833E-02  0.3005E+02  0.1478E+01    0.9582  0.2406E-13
  0.3224  -0.292E+01  0.4646E+00  0.8925E-02  0.2439E+02  0.1387E+01    0.9378  0.9028E-13
  0.3152  -0.368E+01  0.5657E+00  0.9859E-02  0.1872E+02  0.1272E+01    0.9090  0.3214E-12
  0.3053  -0.464E+01  0.6667E+00  0.1045E-01  0.1344E+02  0.1128E+01    0.8696  0.1065E-11
  0.2925  -0.586E+01  0.7677E+00  0.1051E-01  0.8917E+01  0.9502E+00    0.8184  0.3217E-11
  0.2768  -0.739E+01  0.8687E+00  0.9942E-02  0.5426E+01  0.7345E+00    0.7553  0.8688E-11
  0.2586  -0.933E+01  0.9697E+00  0.8795E-02  0.3020E+01  0.4801E+00    0.6825  0.2069E-10
  0.2390  -0.118E+02  0.1071E+01  0.7281E-02  0.1545E+01  0.1888E+00    0.6040  0.4322E-10
  0.2192  -0.148E+02  0.1172E+01  0.5676E-02  0.7332E+00 -0.1348E+00    0.5245  0.7954E-10
  0.2001  -0.187E+02  0.1273E+01  0.4207E-02  0.3274E+00 -0.4850E+00    0.4483  0.1306E-09
  0.1827  -0.236E+02  0.1374E+01  0.2998E-02  0.1395E+00 -0.8556E+00    0.3784  0.1943E-09
  0.1672  -0.298E+02  0.1475E+01  0.2076E-02  0.5740E-01 -0.1241E+01    0.3165  0.2666E-09
  0.1539  -0.376E+02  0.1576E+01  0.1407E-02  0.2306E-01 -0.1637E+01    0.2630  0.3427E-09
  0.1425  -0.475E+02  0.1677E+01  0.9409E-03  0.9111E-02 -0.2040E+01    0.2176  0.4183E-09
  0.1330  -0.599E+02  0.1778E+01  0.6229E-03  0.3559E-02 -0.2449E+01    0.1794  0.4902E-09
  0.1251  -0.756E+02  0.1879E+01  0.4097E-03  0.1380E-02 -0.2860E+01    0.1477  0.5563E-09
  0.1185  -0.955E+02  0.1980E+01  0.2684E-03  0.5325E-03 -0.3274E+01    0.1214  0.6156E-09
  0.1131  -0.120E+03  0.2081E+01  0.1753E-03  0.2048E-03 -0.3689E+01    0.0997  0.6678E-09
  0.1086  -0.152E+03  0.2182E+01  0.1143E-03  0.7860E-04 -0.4105E+01    0.0818  0.7130E-09
  0.1050  -0.192E+03  0.2283E+01  0.7442E-04  0.3012E-04 -0.4521E+01    0.0671  0.7517E-09
  0.1020  -0.242E+03  0.2384E+01  0.4843E-04  0.1153E-04 -0.4938E+01    0.0551  0.7846E-09
  0.0995  -0.305E+03  0.2485E+01  0.3149E-04  0.4414E-05 -0.5355E+01    0.0452  0.8123E-09
  0.0974  -0.385E+03  0.2586E+01  0.2048E-04  0.1688E-05 -0.5773E+01    0.0370  0.8355E-09
  0.0958  -0.486E+03  0.2687E+01  0.1331E-04  0.6456E-06 -0.6190E+01    0.0304  0.8549E-09
  0.0944  -0.614E+03  0.2788E+01  0.8650E-05  0.2469E-06 -0.6608E+01    0.0249  0.8710E-09
  0.0933  -0.774E+03  0.2889E+01  0.5621E-05  0.9439E-07 -0.7025E+01    0.0204  0.8843E-09
