 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  16.10.2025    Time:  10:45:53
 Units: L = cm   , T = hours, M = mmol 



                               Node( 31)

         time            h        theta    Temp  
        679.0000      -39.03  0.1523   20.000
        680.0000      -39.84  0.1514   20.000
        681.0000      -40.68  0.1504   20.000
        682.0000      -41.54  0.1494   20.000
        683.0000      -42.46  0.1483   20.000
        684.0000      -43.43  0.1472   20.000
        685.0000      -44.44  0.1461   20.000
        686.0000      -45.49  0.1448   20.000
        687.0000      -46.58  0.1436   20.000
        688.0000      -47.68  0.1424   20.000
        689.0000      -48.80  0.1415   20.000
        690.0000      -49.88  0.1407   20.000
        691.0000      -50.87  0.1400   20.000
        692.0000      -51.74  0.1393   20.000
        693.0000      -52.53  0.1387   20.000
        694.0000      -53.23  0.1381   20.000
        695.0000      -53.87  0.1377   20.000
        696.0000      -54.46  0.1372   20.000
        697.0000      -55.01  0.1368   20.000
        698.0000      -55.52  0.1364   20.000
        699.0000      -56.00  0.1360   20.000
        700.0000      -56.45  0.1357   20.000
        701.0000      -56.89  0.1353   20.000
        702.0000      -57.31  0.1350   20.000
        703.0000      -57.73  0.1347   20.000
        704.0000      -58.15  0.1344   20.000
        705.0000      -58.60  0.1340   20.000
        706.0000      -59.12  0.1336   20.000
        707.0000      -59.77  0.1332   20.000
        708.0000      -60.45  0.1328   20.000
        709.0000      -61.27  0.1323   20.000
        710.0000      -62.16  0.1319   20.000
        711.0000      -63.19  0.1314   20.000
        712.0000      -64.22  0.1309   20.000
        713.0000      -65.13  0.1304   20.000
        714.0000      -66.04  0.1299   20.000
        715.0000      -66.77  0.1296   20.000
        716.0000      -67.44  0.1292   20.000
        717.0000      -68.04  0.1289   20.000
        718.0000      -68.57  0.1286   20.000
        719.0000      -69.08  0.1284   20.000
        720.0000      -69.55  0.1282   20.000
        721.0000      -69.99  0.1279   20.000
        722.0000      -70.42  0.1277   20.000
        723.0000      -70.82  0.1275   20.000
        724.0000      -71.20  0.1273   20.000
        725.0000      -71.57  0.1271   20.000
        726.0000      -71.95  0.1269   20.000
        727.0000      -72.30  0.1268   20.000
        728.0000      -72.69  0.1266   20.000
        729.0000      -73.16  0.1263   20.000
        730.0000      -73.74  0.1260   20.000
        731.0000      -74.48  0.1257   20.000
        732.0000      -75.40  0.1252   20.000
        733.0000      -76.54  0.1248   20.000
        734.0000      -77.82  0.1244   20.000
        735.0000      -78.80  0.1240   20.000
        736.0000      -79.70  0.1237   20.000
        737.0000      -80.53  0.1235   20.000
        738.0000      -81.36  0.1232   20.000
        739.0000      -82.05  0.1230   20.000
        740.0000      -21.83  0.1891   20.000
        741.0000      -23.93  0.1820   20.000
        742.0000      -26.15  0.1764   20.000
        743.0000      -27.86  0.1722   20.000
        744.0000      -29.37  0.1684   20.000
        745.0000      -30.61  0.1659   20.000
        746.0000      -31.91  0.1637   20.000
        747.0000      -33.12  0.1616   20.000
        748.0000      -34.26  0.1597   20.000
        749.0000      -35.32  0.1578   20.000
        750.0000      -36.31  0.1562   20.000
        751.0000      -37.21  0.1546   20.000
        752.0000      -38.04  0.1534   20.000
        753.0000      -38.93  0.1524   20.000
        754.0000      -39.84  0.1514   20.000
        755.0000      -40.85  0.1502   20.000
        756.0000      -41.92  0.1490   20.000
        757.0000      -43.07  0.1476   20.000
        758.0000      -44.13  0.1464   20.000
        759.0000      -45.20  0.1452   20.000
        760.0000      -46.18  0.1440   20.000
        761.0000      -47.11  0.1430   20.000
        762.0000      -48.11  0.1421   20.000
        763.0000      -49.08  0.1413   20.000
        764.0000      -49.89  0.1407   20.000
        765.0000      -50.60  0.1402   20.000
        766.0000      -51.23  0.1397   20.000
        767.0000      -51.85  0.1392   20.000
        768.0000      -52.40  0.1388   20.000
        769.0000      -52.93  0.1384   20.000
        770.0000      -53.43  0.1380   20.000
        771.0000      -53.91  0.1376   20.000
        772.0000      -54.36  0.1373   20.000
        773.0000      -54.80  0.1369   20.000
        774.0000      -55.24  0.1366   20.000
        775.0000      -55.66  0.1363   20.000
        776.0000      -56.11  0.1359   20.000
        777.0000      -56.62  0.1356   20.000
        778.0000      -57.20  0.1351   20.000
        779.0000      -25.64  0.1777   20.000
        780.0000      -26.40  0.1758   20.000
        781.0000      -28.15  0.1714   20.000
        782.0000      -29.75  0.1674   20.000
        783.0000      -31.35  0.1646   20.000
        784.0000      -32.93  0.1619   20.000
        785.0000      -34.42  0.1594   20.000
        786.0000      -35.82  0.1570   20.000
        787.0000      -37.06  0.1549   20.000
        788.0000      -38.12  0.1533   20.000
        789.0000      -39.06  0.1522   20.000
        790.0000      -39.92  0.1512   20.000
        791.0000      -40.74  0.1503   20.000
        792.0000      -41.51  0.1494   20.000
        793.0000      -42.25  0.1486   20.000
        794.0000      -42.95  0.1478   20.000
        795.0000      -43.62  0.1470   20.000
        796.0000      -44.26  0.1463   20.000
        797.0000      -44.87  0.1456   20.000
        798.0000      -45.52  0.1448   20.000
        799.0000      -46.15  0.1441   20.000
        800.0000      -46.75  0.1434   20.000
        801.0000      -47.42  0.1426   20.000
        802.0000      -48.20  0.1420   20.000
        803.0000      -49.14  0.1413   20.000
        804.0000      -50.18  0.1405   20.000
        805.0000      -51.34  0.1396   20.000
        806.0000      -52.61  0.1386   20.000
        807.0000      -53.87  0.1377   20.000
        808.0000      -55.20  0.1366   20.000
        809.0000      -56.34  0.1358   20.000
        810.0000      -57.43  0.1349   20.000
        811.0000      -58.44  0.1342   20.000
        812.0000      -59.29  0.1335   20.000
        813.0000      -60.12  0.1329   20.000
        814.0000      -60.91  0.1325   20.000
        815.0000      -61.57  0.1322   20.000
        816.0000      -62.24  0.1318   20.000
        817.0000      -62.86  0.1315   20.000
        818.0000      -63.47  0.1312   20.000
        819.0000      -64.03  0.1309   20.000
        820.0000      -64.56  0.1307   20.000
        821.0000      -65.10  0.1304   20.000
        822.0000      -65.68  0.1301   20.000
        823.0000      -66.24  0.1298   20.000
        824.0000      -66.80  0.1295   20.000
        825.0000      -29.09  0.1691   20.000
        826.0000      -28.01  0.1718   20.000
        827.0000      -29.54  0.1680   20.000
        828.0000      -31.21  0.1649   20.000
        829.0000      -32.66  0.1624   20.000
        830.0000      -34.08  0.1600   20.000
        831.0000      -35.50  0.1575   20.000
        832.0000      -36.86  0.1552   20.000
        833.0000      -38.16  0.1533   20.000
        834.0000      -39.41  0.1518   20.000
        835.0000      -40.55  0.1505   20.000
        836.0000      -41.57  0.1493   20.000
        837.0000      -42.50  0.1483   20.000
        838.0000      -43.30  0.1474   20.000
        839.0000      -44.05  0.1465   20.000
        840.0000      -44.74  0.1457   20.000
        841.0000      -45.38  0.1450   20.000
        842.0000      -45.99  0.1443   20.000
        843.0000      -46.56  0.1436   20.000
        844.0000      -47.10  0.1430   20.000
        845.0000      -47.61  0.1424   20.000
        846.0000      -48.13  0.1421   20.000
        847.0000      -48.64  0.1417   20.000
        848.0000      -49.18  0.1412   20.000
        849.0000      -49.79  0.1408   20.000
        850.0000      -50.51  0.1402   20.000
        851.0000      -51.35  0.1396   20.000
        852.0000      -52.30  0.1389   20.000
        853.0000      -53.36  0.1381   20.000
        854.0000      -54.49  0.1372   20.000
        855.0000      -55.70  0.1363   20.000
        856.0000      -56.90  0.1353   20.000
        857.0000      -58.09  0.1344   20.000
        858.0000      -59.24  0.1335   20.000
        859.0000      -60.30  0.1328   20.000
        860.0000      -61.16  0.1324   20.000
        861.0000      -61.86  0.1320   20.000
        862.0000      -27.86  0.1721   20.000
        863.0000      -27.22  0.1737   20.000
        864.0000      -28.56  0.1704   20.000
        865.0000      -29.77  0.1674   20.000
        866.0000      -31.01  0.1652   20.000
        867.0000      -32.23  0.1631   20.000
        868.0000      -33.37  0.1612   20.000
        869.0000      -34.46  0.1593   20.000
        870.0000      -35.50  0.1575   20.000
        871.0000      -36.46  0.1559   20.000
        872.0000      -37.36  0.1544   20.000
        873.0000      -38.28  0.1531   20.000
        874.0000      -39.30  0.1520   20.000
        875.0000      -40.42  0.1507   20.000
        876.0000      -41.62  0.1493   20.000
        877.0000      -42.89  0.1479   20.000
        878.0000      -44.23  0.1463   20.000
        879.0000      -45.61  0.1447   20.000
        880.0000      -46.98  0.1431   20.000
        881.0000      -48.32  0.1419   20.000
        882.0000      -49.58  0.1409   20.000
        883.0000      -50.69  0.1401   20.000
        884.0000      -51.54  0.1394   20.000
        885.0000      -24.20  0.1813   20.000
        886.0000      -25.31  0.1785   20.000
        887.0000      -27.00  0.1743   20.000
        888.0000      -28.55  0.1704   20.000
        889.0000      -29.92  0.1671   20.000
        890.0000      -31.17  0.1649   20.000
        891.0000      -32.45  0.1628   20.000
        892.0000      -33.61  0.1608   20.000
        893.0000      -34.72  0.1589   20.000
        894.0000      -35.75  0.1571   20.000
        895.0000      -36.72  0.1555   20.000
        896.0000      -37.62  0.1539   20.000
        897.0000      -38.56  0.1528   20.000
        898.0000      -39.60  0.1516   20.000
        899.0000      -40.75  0.1503   20.000
        900.0000      -41.98  0.1489   20.000
        901.0000      -43.28  0.1474   20.000
        902.0000      -44.66  0.1458   20.000
        903.0000      -45.96  0.1443   20.000
        904.0000      -47.16  0.1429   20.000
        905.0000      -48.31  0.1419   20.000
        906.0000      -49.37  0.1411   20.000
        907.0000      -50.27  0.1404   20.000
        908.0000      -23.67  0.1826   20.000
        909.0000      -24.98  0.1793   20.000
        910.0000      -26.74  0.1750   20.000
        911.0000      -28.34  0.1710   20.000
        912.0000      -29.76  0.1674   20.000
        913.0000      -31.00  0.1652   20.000
        914.0000      -32.29  0.1630   20.000
        915.0000      -33.47  0.1610   20.000
        916.0000      -34.59  0.1591   20.000
        917.0000      -35.62  0.1573   20.000
        918.0000      -36.59  0.1557   20.000
        919.0000      -37.47  0.1542   20.000
        920.0000      -38.33  0.1531   20.000
        921.0000      -39.25  0.1520   20.000
        922.0000      -40.27  0.1509   20.000
        923.0000      -41.35  0.1496   20.000
        924.0000      -42.46  0.1483   20.000
        925.0000      -43.70  0.1469   20.000
        926.0000      -44.93  0.1455   20.000
        927.0000      -46.17  0.1441   20.000
        928.0000      -47.26  0.1428   20.000
        929.0000      -48.23  0.1420   20.000
        930.0000      -49.08  0.1413   20.000
        931.0000      -49.80  0.1408   20.000
        932.0000      -50.41  0.1403   20.000
        933.0000      -50.99  0.1399   20.000
        934.0000      -51.55  0.1394   20.000
        935.0000      -52.07  0.1390   20.000
        936.0000      -52.58  0.1386   20.000
        937.0000      -53.06  0.1383   20.000
        938.0000      -53.52  0.1379   20.000
        939.0000      -53.96  0.1376   20.000
        940.0000      -54.39  0.1373   20.000
        941.0000      -54.80  0.1369   20.000
        942.0000      -55.23  0.1366   20.000
        943.0000      -55.65  0.1363   20.000
        944.0000      -56.10  0.1360   20.000
        945.0000      -56.65  0.1355   20.000
        946.0000      -57.37  0.1350   20.000
        947.0000      -58.27  0.1343   20.000
        948.0000      -59.40  0.1334   20.000
        949.0000      -60.81  0.1326   20.000
        950.0000      -62.41  0.1318   20.000
        951.0000      -64.05  0.1309   20.000
        952.0000      -65.64  0.1301   20.000
        953.0000      -67.09  0.1294   20.000
        954.0000      -68.47  0.1287   20.000
        955.0000      -69.57  0.1281   20.000
        956.0000      -32.33  0.1630   20.000
        957.0000      -29.00  0.1693   20.000
        958.0000      -30.29  0.1665   20.000
        959.0000      -31.60  0.1642   20.000
        960.0000      -32.69  0.1623   20.000
        961.0000      -33.74  0.1606   20.000
        962.0000      -34.71  0.1589   20.000
        963.0000      -35.65  0.1573   20.000
        964.0000      -36.55  0.1557   20.000
        965.0000      -37.38  0.1543   20.000
        966.0000      -38.19  0.1532   20.000
        967.0000      -39.00  0.1523   20.000
        968.0000      -39.80  0.1514   20.000
        969.0000      -40.58  0.1505   20.000
        970.0000      -41.38  0.1496   20.000
        971.0000      -42.26  0.1486   20.000
        972.0000      -43.23  0.1475   20.000
        973.0000      -44.39  0.1461   20.000
        974.0000      -45.59  0.1447   20.000
        975.0000      -46.96  0.1432   20.000
        976.0000      -48.42  0.1418   20.000
        977.0000      -49.67  0.1409   20.000
        978.0000      -50.61  0.1401   20.000
        979.0000      -51.45  0.1395   20.000
        980.0000      -52.11  0.1390   20.000
        981.0000      -52.79  0.1385   20.000
        982.0000      -53.36  0.1380   20.000
        983.0000      -53.92  0.1376   20.000
        984.0000      -54.43  0.1372   20.000
        985.0000      -54.93  0.1368   20.000
        986.0000      -55.39  0.1365   20.000
        987.0000      -55.83  0.1362   20.000
        988.0000      -56.25  0.1358   20.000
        989.0000      -56.66  0.1355   20.000
        990.0000      -57.08  0.1352   20.000
        991.0000      -57.49  0.1349   20.000
        992.0000      -57.92  0.1346   20.000
        993.0000      -58.45  0.1342   20.000
        994.0000      -59.15  0.1336   20.000
        995.0000      -60.17  0.1329   20.000
        996.0000      -61.48  0.1322   20.000
        997.0000      -63.00  0.1315   20.000
        998.0000      -64.66  0.1306   20.000
        999.0000      -66.37  0.1298   20.000
       1000.0000      -68.03  0.1289   20.000
       1001.0000      -69.56  0.1281   20.000
       1002.0000      -70.88  0.1275   20.000
       1003.0000      -71.71  0.1270   20.000
       1004.0000      -72.39  0.1267   20.000
       1005.0000      -73.18  0.1263   20.000
       1006.0000      -73.70  0.1261   20.000
       1007.0000      -74.26  0.1258   20.000
       1008.0000      -74.76  0.1255   20.000
       1009.0000      -75.27  0.1253   20.000
       1010.0000      -75.75  0.1250   20.000
       1011.0000      -76.22  0.1249   20.000
       1012.0000      -76.68  0.1247   20.000
       1013.0000      -77.11  0.1246   20.000
       1014.0000      -77.58  0.1244   20.000
       1015.0000      -78.03  0.1243   20.000
       1016.0000      -78.56  0.1241   20.000
       1017.0000      -79.38  0.1238   20.000
       1018.0000      -80.31  0.1235   20.000
       1019.0000      -81.78  0.1231   20.000
       1020.0000      -37.44  0.1542   20.000
       1021.0000      -31.67  0.1641   20.000
       1022.0000      -33.03  0.1618   20.000
       1023.0000      -34.37  0.1595   20.000
       1024.0000      -35.48  0.1576   20.000
       1025.0000      -36.59  0.1557   20.000
       1026.0000      -37.53  0.1541   20.000
       1027.0000      -38.41  0.1530   20.000
       1028.0000      -39.23  0.1520   20.000
       1029.0000      -40.04  0.1511   20.000
       1030.0000      -40.78  0.1503   20.000
       1031.0000      -41.50  0.1494   20.000
       1032.0000      -42.19  0.1486   20.000
       1033.0000      -42.86  0.1479   20.000
       1034.0000      -43.50  0.1471   20.000
       1035.0000      -44.13  0.1464   20.000
       1036.0000      -44.73  0.1457   20.000
       1037.0000      -45.30  0.1451   20.000
       1038.0000      -45.89  0.1444   20.000
       1039.0000      -46.45  0.1437   20.000
       1040.0000      -47.00  0.1431   20.000
       1041.0000      -47.64  0.1424   20.000
       1042.0000      -48.27  0.1419   20.000
       1043.0000      -48.95  0.1414   20.000
       1044.0000      -49.75  0.1408   20.000
       1045.0000      -51.08  0.1398   20.000
       1046.0000      -52.51  0.1387   20.000
       1047.0000      -54.01  0.1376   20.000
       1048.0000      -55.52  0.1364   20.000
       1049.0000      -56.96  0.1353   20.000
       1050.0000      -58.33  0.1342   20.000
       1051.0000      -59.58  0.1333   20.000
       1052.0000      -60.53  0.1327   20.000
       1053.0000      -61.25  0.1323   20.000
       1054.0000      -61.87  0.1320   20.000
       1055.0000      -62.42  0.1318   20.000
       1056.0000      -62.95  0.1315   20.000
       1057.0000      -63.43  0.1312   20.000
       1058.0000      -63.90  0.1310   20.000
       1059.0000      -64.34  0.1308   20.000
       1060.0000      -64.76  0.1306   20.000
       1061.0000      -65.16  0.1304   20.000
       1062.0000      -65.61  0.1302   20.000
       1063.0000      -66.03  0.1299   20.000
       1064.0000      -66.49  0.1297   20.000
       1065.0000      -29.04  0.1692   20.000
       1066.0000      -28.04  0.1717   20.000
       1067.0000      -29.60  0.1678   20.000
       1068.0000      -31.37  0.1646   20.000
       1069.0000      -32.99  0.1618   20.000
       1070.0000      -34.64  0.1590   20.000
       1071.0000      -36.14  0.1564   20.000
       1072.0000      -37.69  0.1538   20.000
       1073.0000      -39.22  0.1521   20.000
       1074.0000      -40.28  0.1508   20.000
       1075.0000      -41.27  0.1497   20.000
       1076.0000      -42.09  0.1487   20.000
       1077.0000      -42.88  0.1478   20.000
       1078.0000      -43.61  0.1470   20.000
       1079.0000      -44.30  0.1462   20.000
       1080.0000      -44.94  0.1455   20.000
       1081.0000      -45.55  0.1448   20.000
       1082.0000      -46.13  0.1441   20.000
       1083.0000      -46.69  0.1435   20.000
       1084.0000      -47.21  0.1429   20.000
       1085.0000      -47.71  0.1424   20.000
       1086.0000      -48.25  0.1420   20.000
       1087.0000      -48.77  0.1416   20.000
       1088.0000      -49.34  0.1411   20.000
       1089.0000      -50.07  0.1406   20.000
       1090.0000      -50.91  0.1399   20.000
       1091.0000      -51.99  0.1391   20.000
       1092.0000      -53.24  0.1381   20.000
       1093.0000      -54.64  0.1371   20.000
       1094.0000      -56.01  0.1360   20.000
       1095.0000      -57.54  0.1349   20.000
       1096.0000      -58.82  0.1338   20.000
       1097.0000      -60.06  0.1330   20.000
       1098.0000      -61.02  0.1325   20.000
       1099.0000      -61.83  0.1321   20.000
       1100.0000      -62.50  0.1317   20.000
       1101.0000      -63.04  0.1314   20.000
       1102.0000      -63.54  0.1312   20.000
       1103.0000      -64.00  0.1310   20.000
       1104.0000      -64.45  0.1307   20.000
       1105.0000      -64.88  0.1305   20.000
       1106.0000      -65.29  0.1303   20.000
       1107.0000      -65.69  0.1301   20.000
       1108.0000      -66.07  0.1299   20.000
       1109.0000      -66.44  0.1297   20.000
       1110.0000      -66.93  0.1295   20.000
       1111.0000      -67.35  0.1293   20.000
       1112.0000      -67.91  0.1290   20.000
       1113.0000      -68.55  0.1287   20.000
       1114.0000      -30.01  0.1670   20.000
       1115.0000      -28.69  0.1701   20.000
       1116.0000      -30.63  0.1659   20.000
       1117.0000      -32.51  0.1627   20.000
       1118.0000      -34.16  0.1598   20.000
       1119.0000      -35.76  0.1571   20.000
       1120.0000      -37.32  0.1544   20.000
       1121.0000      -38.60  0.1528   20.000
       1122.0000      -39.75  0.1514   20.000
       1123.0000      -40.84  0.1502   20.000
       1124.0000      -41.78  0.1491   20.000
       1125.0000      -42.57  0.1482   20.000
       1126.0000      -43.32  0.1473   20.000
       1127.0000      -44.02  0.1465   20.000
       1128.0000      -44.67  0.1458   20.000
       1129.0000      -45.30  0.1451   20.000
       1130.0000      -45.89  0.1444   20.000
       1131.0000      -46.45  0.1437   20.000
       1132.0000      -46.98  0.1431   20.000
       1133.0000      -47.48  0.1426   20.000
       1134.0000      -48.04  0.1421   20.000
       1135.0000      -48.57  0.1417   20.000
       1136.0000      -49.13  0.1413   20.000
       1137.0000      -23.08  0.1846   20.000
       1138.0000      -24.96  0.1794   20.000
       1139.0000      -27.08  0.1741   20.000
       1140.0000      -29.04  0.1692   20.000
       1141.0000      -30.93  0.1654   20.000
       1142.0000      -32.82  0.1621   20.000
       1143.0000      -34.68  0.1589   20.000
       1144.0000      -36.44  0.1559   20.000
       1145.0000      -38.05  0.1534   20.000
       1146.0000      -39.58  0.1516   20.000
       1147.0000      -40.93  0.1501   20.000
       1148.0000      -41.99  0.1489   20.000
       1149.0000      -42.93  0.1478   20.000
       1150.0000      -43.73  0.1469   20.000
       1151.0000      -44.48  0.1460   20.000
       1152.0000      -45.16  0.1452   20.000
       1153.0000      -45.81  0.1445   20.000
       1154.0000      -46.41  0.1438   20.000
       1155.0000      -46.97  0.1431   20.000
       1156.0000      -47.50  0.1425   20.000
       1157.0000      -48.01  0.1421   20.000
       1158.0000      -48.56  0.1417   20.000
       1159.0000      -49.11  0.1413   20.000
       1160.0000      -49.70  0.1409   20.000
       1161.0000      -50.45  0.1403   20.000
       1162.0000      -51.42  0.1395   20.000
       1163.0000      -52.60  0.1386   20.000
       1164.0000      -54.00  0.1376   20.000
       1165.0000      -55.57  0.1364   20.000
       1166.0000      -57.33  0.1350   20.000
       1167.0000      -59.28  0.1335   20.000
       1168.0000      -61.44  0.1323   20.000
       1169.0000      -63.39  0.1313   20.000
       1170.0000      -65.07  0.1304   20.000
       1171.0000      -66.41  0.1297   20.000
       1172.0000      -67.27  0.1293   20.000
       1173.0000      -67.95  0.1290   20.000
       1174.0000      -68.50  0.1287   20.000
       1175.0000      -69.05  0.1284   20.000
       1176.0000      -69.58  0.1281   20.000
       1177.0000      -70.10  0.1279   20.000
       1178.0000      -70.60  0.1276   20.000
       1179.0000      -71.08  0.1274   20.000
       1180.0000      -71.54  0.1272   20.000
       1181.0000      -71.99  0.1269   20.000
       1182.0000      -72.48  0.1267   20.000
       1183.0000      -72.96  0.1264   20.000
       1184.0000      -73.52  0.1262   20.000
       1185.0000      -74.36  0.1257   20.000
       1186.0000      -75.60  0.1251   20.000
       1187.0000      -77.42  0.1245   20.000
       1188.0000      -79.64  0.1238   20.000
       1189.0000      -82.21  0.1229   20.000
       1190.0000      -84.96  0.1220   20.000
       1191.0000      -87.18  0.1212   20.000
       1192.0000      -88.77  0.1207   20.000
       1193.0000      -90.19  0.1203   20.000
       1194.0000      -91.80  0.1197   20.000
       1195.0000      -93.29  0.1192   20.000
       1196.0000      -93.98  0.1190   20.000
       1197.0000      -51.15  0.1398   20.000
       1198.0000      -34.62  0.1590   20.000
       1199.0000      -34.73  0.1589   20.000
       1200.0000      -35.53  0.1575   20.000
       1201.0000      -36.32  0.1562   20.000
       1202.0000      -37.00  0.1550   20.000
       1203.0000      -37.70  0.1538   20.000
       1204.0000      -38.48  0.1529   20.000
       1205.0000      -39.18  0.1521   20.000
       1206.0000      -39.93  0.1513   20.000
       1207.0000      -40.63  0.1504   20.000
       1208.0000      -41.38  0.1496   20.000
       1209.0000      -42.27  0.1486   20.000
       1210.0000      -43.27  0.1474   20.000
       1211.0000      -44.42  0.1461   20.000
       1212.0000      -45.74  0.1446   20.000
       1213.0000      -47.27  0.1428   20.000
       1214.0000      -49.04  0.1414   20.000
       1215.0000      -50.95  0.1399   20.000
       1216.0000      -52.74  0.1385   20.000
       1217.0000      -54.44  0.1372   20.000
       1218.0000      -56.07  0.1360   20.000
       1219.0000      -57.50  0.1349   20.000
       1220.0000      -58.54  0.1341   20.000
       1221.0000      -59.23  0.1335   20.000
       1222.0000      -59.97  0.1330   20.000
       1223.0000      -60.57  0.1327   20.000
       1224.0000      -61.23  0.1324   20.000
       1225.0000      -61.75  0.1321   20.000
       1226.0000      -62.27  0.1318   20.000
       1227.0000      -62.74  0.1316   20.000
       1228.0000      -63.19  0.1314   20.000
       1229.0000      -63.62  0.1312   20.000
       1230.0000      -64.13  0.1309   20.000
       1231.0000      -64.60  0.1307   20.000
       1232.0000      -65.12  0.1304   20.000
       1233.0000      -65.83  0.1300   20.000
       1234.0000      -66.99  0.1295   20.000
       1235.0000      -29.88  0.1672   20.000
       1236.0000      -28.77  0.1699   20.000
       1237.0000      -30.88  0.1654   20.000
       1238.0000      -32.76  0.1622   20.000
       1239.0000      -34.42  0.1594   20.000
       1240.0000      -36.11  0.1565   20.000
       1241.0000      -37.69  0.1538   20.000
       1242.0000      -39.27  0.1520   20.000
       1243.0000      -40.65  0.1504   20.000
       1244.0000      -41.75  0.1491   20.000
       1245.0000      -42.67  0.1481   20.000
       1246.0000      -43.46  0.1472   20.000
       1247.0000      -44.19  0.1463   20.000
       1248.0000      -44.87  0.1456   20.000
       1249.0000      -45.51  0.1448   20.000
       1250.0000      -46.11  0.1441   20.000
       1251.0000      -46.68  0.1435   20.000
       1252.0000      -47.22  0.1429   20.000
       1253.0000      -47.72  0.1424   20.000
       1254.0000      -48.32  0.1419   20.000
       1255.0000      -48.87  0.1415   20.000
       1256.0000      -49.50  0.1410   20.000
       1257.0000      -50.29  0.1404   20.000
       1258.0000      -51.31  0.1396   20.000
       1259.0000      -24.22  0.1812   20.000
       1260.0000      -25.83  0.1772   20.000
       1261.0000      -27.95  0.1719   20.000
       1262.0000      -29.91  0.1671   20.000
       1263.0000      -31.95  0.1636   20.000
       1264.0000      -33.93  0.1602   20.000
       1265.0000      -35.50  0.1575   20.000
       1266.0000      -36.89  0.1551   20.000
       1267.0000      -38.07  0.1534   20.000
       1268.0000      -39.07  0.1522   20.000
       1269.0000      -39.95  0.1512   20.000
       1270.0000      -40.78  0.1503   20.000
       1271.0000      -41.56  0.1494   20.000
       1272.0000      -42.30  0.1485   20.000
       1273.0000      -43.01  0.1477   20.000
       1274.0000      -43.68  0.1469   20.000
       1275.0000      -44.32  0.1462   20.000
       1276.0000      -44.93  0.1455   20.000
       1277.0000      -45.52  0.1448   20.000
       1278.0000      -46.14  0.1441   20.000
       1279.0000      -46.71  0.1434   20.000
       1280.0000      -47.34  0.1427   20.000
       1281.0000      -48.13  0.1421   20.000
       1282.0000      -49.18  0.1413   20.000
       1283.0000      -50.48  0.1403   20.000
       1284.0000      -41.97  0.1489   20.000
       1285.0000      -36.76  0.1555   20.000
       1286.0000      -37.24  0.1547   20.000
       1287.0000      -38.68  0.1527   20.000
       1288.0000      -40.40  0.1507   20.000
       1289.0000      -41.91  0.1490   20.000
       1290.0000      -43.27  0.1474   20.000
       1291.0000      -44.44  0.1460   20.000
       1292.0000      -45.23  0.1451   20.000
       1293.0000      -45.94  0.1443   20.000
       1294.0000      -46.55  0.1436   20.000
       1295.0000      -47.12  0.1430   20.000
       1296.0000      -47.65  0.1424   20.000
       1297.0000      -48.17  0.1420   20.000
       1298.0000      -48.67  0.1416   20.000
       1299.0000      -49.16  0.1413   20.000
       1300.0000      -49.63  0.1409   20.000
       1301.0000      -50.10  0.1405   20.000
       1302.0000      -50.64  0.1401   20.000
       1303.0000      -51.13  0.1398   20.000
       1304.0000      -51.68  0.1393   20.000
       1305.0000      -52.37  0.1388   20.000
       1306.0000      -53.25  0.1381   20.000
       1307.0000      -54.40  0.1373   20.000
       1308.0000      -55.80  0.1362   20.000
       1309.0000      -57.48  0.1349   20.000
       1310.0000      -59.46  0.1334   20.000
       1311.0000      -61.87  0.1321   20.000
       1312.0000      -64.26  0.1308   20.000
       1313.0000      -66.34  0.1298   20.000
       1314.0000      -68.15  0.1289   20.000
       1315.0000      -69.66  0.1281   20.000
       1316.0000      -70.58  0.1276   20.000
       1317.0000      -71.25  0.1273   20.000
       1318.0000      -71.78  0.1270   20.000
       1319.0000      -72.32  0.1268   20.000
       1320.0000      -72.83  0.1265   20.000
       1321.0000      -73.34  0.1262   20.000
       1322.0000      -73.83  0.1260   20.000
       1323.0000      -74.32  0.1258   20.000
       1324.0000      -74.78  0.1255   20.000
       1325.0000      -75.24  0.1253   20.000
       1326.0000      -75.80  0.1250   20.000
       1327.0000      -76.32  0.1249   20.000
       1328.0000      -76.93  0.1247   20.000
       1329.0000      -77.99  0.1243   20.000
       1330.0000      -79.65  0.1238   20.000
       1331.0000      -81.53  0.1231   20.000
       1332.0000      -38.35  0.1531   20.000
       1333.0000      -32.49  0.1627   20.000
       1334.0000      -34.18  0.1598   20.000
       1335.0000      -35.90  0.1569   20.000
       1336.0000      -37.48  0.1542   20.000
       1337.0000      -39.41  0.1519   20.000
       1338.0000      -40.95  0.1500   20.000
       1339.0000      -42.38  0.1484   20.000
       1340.0000      -43.44  0.1472   20.000
       1341.0000      -44.41  0.1461   20.000
       1342.0000      -45.25  0.1451   20.000
       1343.0000      -46.04  0.1442   20.000
       1344.0000      -46.64  0.1435   20.000
       1345.0000      -47.23  0.1428   20.000
       1346.0000      -47.80  0.1423   20.000
       1347.0000      -48.33  0.1419   20.000
       1348.0000      -48.83  0.1415   20.000
       1349.0000      -49.32  0.1411   20.000
       1350.0000      -49.89  0.1407   20.000
       1351.0000      -50.44  0.1403   20.000
       1352.0000      -50.99  0.1399   20.000
       1353.0000      -51.76  0.1393   20.000
       1354.0000      -52.80  0.1385   20.000
